case,dx,k,ztenu,ztenv,pvom,pvol,puen,pven,ptte
7,1500.0,21,00000000,00000000,37E9CA7D,00000000,417008D5,00000000,399DAE8B
7,1500.0,22,00000000,00000000,37EE729C,00000000,4166587E,00000000,3999397B
7,1500.0,23,00000000,00000000,37F26153,00000000,415D0FA4,00000000,3941A4A6
7,1500.0,24,00000000,00000000,37F54954,00000000,415427B4,00000000,B8BFF4F7
7,1500.0,25,00000000,00000000,37F670C6,00000000,414B9AFE,00000000,B948E7A3
7,1500.0,26,00000000,00000000,37F63374,00000000,4143647A,00000000,396E06B9
7,1500.0,27,00000000,00000000,37F55063,00000000,413B7FA2,00000000,39676A13
7,1500.0,28,00000000,00000000,37F3BE6B,00000000,4133E878,00000000,3960BD1F
7,1500.0,29,00000000,00000000,37F17D4F,00000000,412C9B69,00000000,395A0546
7,1500.0,30,00000000,00000000,37EE8564,00000000,4125955C,00000000,3953299F
7,1500.0,31,00000000,00000000,37EAD84C,00000000,411ED38E,00000000,394C328E
7,1500.0,32,00000000,00000000,37E676A8,00000000,4118539A,00000000,39451898
7,1500.0,33,00000000,00000000,37E16324,00000000,41121374,00000000,393DE37E
7,1500.0,34,00000000,00000000,37DBA9A3,00000000,410C115D,00000000,39368DA6
7,1500.0,35,00000000,00000000,37D5516F,00000000,41064BEA,00000000,392F29BE
7,1500.0,36,00000000,00000000,37CE6C2A,00000000,4100C1FA,00000000,3927AB62
7,1500.0,37,00000000,00000000,37C70EED,00000000,40F6E584,00000000,392031E2
7,1500.0,38,00000000,00000000,37BF4E22,00000000,40ECBB9B,00000000,3918BE92
7,1500.0,39,00000000,00000000,37B745FE,00000000,40E30616,00000000,3911640E
7,1500.0,40,00000000,00000000,37AF1C25,00000000,40D9C5B2,00000000,390A2D5E
7,1500.0,41,00000000,00000000,37A6DE76,00000000,40D0FC30,00000000,390325A5
7,1500.0,42,00000000,00000000,379EAB28,00000000,40C8AC88,00000000,38F8AF79
7,1500.0,43,00000000,00000000,3796B0A4,00000000,40C0DB52,00000000,38EBB874
7,1500.0,44,00000000,00000000,37C8B8CB,00000000,40B98F72,00000000,38F1077C
7,1500.0,45,00000000,00000000,37083742,00000000,40B2D334,00000000,38BA4787
7,1500.0,46,00000000,00000000,37F0BBBE,00000000,40ACB67B,00000000,37DD059F
7,1500.0,47,00000000,00000000,37F0BBBD,00000000,40A75393,00000000,381C6F49
7,1500.0,48,00000000,00000000,37F0BBBD,00000000,40A2DD6D,00000000,372CAA2D
7,1500.0,49,00000000,00000000,37F0BBBD,00000000,40A00000,00000000,B84DADF4
8,1500.0,1,00000000,00000000,00000000,00000000,42288934,00000000,00000000
8,1500.0,2,00000000,00000000,00000000,00000000,421A809A,00000000,00000000
8,1500.0,3,00000000,00000000,00000000,00000000,420F8EBE,00000000,343A5421
8,1500.0,4,00000000,00000000,00000000,00000000,42066088,00000000,350ED8CD
8,1500.0,5,00000000,00000000,00000000,00000000,41FCE284,00000000,35620C3A
8,1500.0,6,00000000,00000000,00000000,00000000,41EEE121,00000000,3595BCFA
8,1500.0,7,00000000,00000000,00000000,00000000,41E253AD,00000000,35B6A4DD
8,1500.0,8,00000000,00000000,00000000,00000000,41D6F14C,00000000,35D47CB9
8,1500.0,9,00000000,00000000,00000000,00000000,41CC854D,00000000,35EFCEB7
8,1500.0,10,00000000,00000000,00000000,00000000,41C2E842,00000000,36048118
8,1500.0,11,00000000,00000000,00000000,00000000,41B9FBDA,00000000,36103351
8,1500.0,12,00000000,00000000,00000000,00000000,41B1A840,00000000,361B1D40
8,1500.0,13,00000000,00000000,00000000,00000000,41A9DA60,00000000,362557E7
8,1500.0,14,00000000,00000000,00000000,00000000,41A282AE,00000000,362EF7A7
8,1500.0,15,00000000,00000000,00000000,00000000,419B945D,00000000,36380D4A
8,1500.0,16,00000000,00000000,00000000,00000000,419504B4,00000000,3640A6D9
8,1500.0,17,00000000,00000000,00000000,00000000,418ECAB0,00000000,3648D028
8,1500.0,18,00000000,00000000,00000000,00000000,4188DEA0,00000000,3650934C
8,1500.0,19,00000000,00000000,00000000,00000000,418339EC,00000000,3657F8E6
8,1500.0,20,00000000,00000000,00000000,00000000,417BADC0,00000000,365F0870
8,1500.0,21,00000000,00000000,00000000,00000000,41716116,00000000,3665C867
8,1500.0,22,00000000,00000000,00000000,00000000,41678535,00000000,366C3E74
8,1500.0,23,00000000,00000000,00000000,00000000,415E1289,00000000,36726F8E
8,1500.0,24,00000000,00000000,00000000,00000000,41550265,00000000,36786015
8,1500.0,25,00000000,00000000,00000000,00000000,414C4F06,00000000,367E13D0
8,1500.0,26,00000000,00000000,00000000,00000000,4143F35E,00000000,3681C707
8,1500.0,27,00000000,00000000,00000000,00000000,413BEAD6,00000000,368468E9
8,1500.0,28,00000000,00000000,00000000,00000000,4134315E,00000000,3686F0E3
8,1500.0,29,00000000,00000000,00000000,00000000,412CC358,00000000,36896024
8,1500.0,30,00000000,00000000,00000000,00000000,41259D9C,00000000,368BB7B6
8,1500.0,31,00000000,00000000,00000000,00000000,411EBD5C,00000000,368DF882
8,1500.0,32,00000000,00000000,00000000,00000000,4118202A,00000000,36902356
8,1500.0,33,00000000,00000000,00000000,00000000,4111C3F2,00000000,369238DF
8,1500.0,34,00000000,00000000,00000000,00000000,410BC91A,00000000,36942E7F
8,1500.0,35,00000000,00000000,00000000,00000000,41060A96,00000000,3696105B
8,1500.0,36,00000000,00000000,00000000,00000000,41008745,00000000,3697DED1
8,1500.0,37,00000000,00000000,00000000,00000000,40F67CBE,00000000,36999A22
8,1500.0,38,00000000,00000000,00000000,00000000,40EC5EDA,00000000,369B4276
8,1500.0,39,00000000,00000000,00000000,00000000,40E2B4BA,00000000,369CD7D3
8,1500.0,40,00000000,00000000,00000000,00000000,40D97F3F,00000000,369E5A12
8,1500.0,41,00000000,00000000,00000000,00000000,40D0C030,00000000,369FC8EB
8,1500.0,42,00000000,00000000,00000000,00000000,40C87A81,00000000,36A123E1
8,1500.0,43,00000000,00000000,00000000,00000000,40C0B2BE,00000000,36A26A36
8,1500.0,44,00000000,00000000,00000000,00000000,40B96FC3,00000000,36A39AC9
8,1500.0,45,00000000,00000000,00000000,00000000,40B2BBCA,00000000,36A4B3EE
8,1500.0,46,00000000,00000000,00000000,00000000,40ACA69F,00000000,36A5B30E
8,1500.0,47,00000000,00000000,00000000,00000000,40A74A69,00000000,36A693E1
8,1500.0,48,00000000,00000000,00000000,00000000,40A2D9D6,00000000,36A74E19
8,1500.0,49,00000000,00000000,00000000,00000000,40A00000,00000000,36A7C5AC
9,1500.0,1,00000000,00000000,00000000,00000000,42299875,00000000,00000000
9,1500.0,2,00000000,00000000,00000000,00000000,421B6C8C,00000000,00000000
9,1500.0,3,00000000,00000000,00000000,00000000,42106900,00000000,341691A7
9,1500.0,4,00000000,00000000,00000000,00000000,42072BF4,00000000,350683BF
9,1500.0,5,00000000,00000000,00000000,00000000,41FE5FB8,00000000,355A3D9F
9,1500.0,6,00000000,00000000,00000000,00000000,41F047B4,00000000,35921102
9,1500.0,7,00000000,00000000,00000000,00000000,41E3A5F6,00000000,35B32E0F
9,1500.0,8,00000000,00000000,00000000,00000000,41D83130,00000000,35D13628
9,1500.0,9,00000000,00000000,00000000,00000000,41CDB459,00000000,35ECB44E
9,1500.0,10,00000000,00000000,00000000,00000000,41C407C5,00000000,3603083F
9,1500.0,11,00000000,00000000,00000000,00000000,41BB0CEF,00000000,360ECD61
9,1500.0,12,00000000,00000000,00000000,00000000,41B2ABDC,00000000,3619C8F9
9,1500.0,13,00000000,00000000,00000000,00000000,41AAD155,00000000,36241435
9,1500.0,14,00000000,00000000,00000000,00000000,41A36DB8,00000000,362DC395
9,1500.0,15,00000000,00000000,00000000,00000000,419C7421,00000000,3636E7FE
9,1500.0,16,00000000,00000000,00000000,00000000,4195D9C5,00000000,363F8F96
9,1500.0,17,00000000,00000000,00000000,00000000,418F9592,00000000,3647C63C
9,1500.0,18,00000000,00000000,00000000,00000000,41899FCA,00000000,364F961D
9,1500.0,19,00000000,00000000,00000000,00000000,4183F1CA,00000000,365707E6
9,1500.0,20,00000000,00000000,00000000,00000000,417D0BAB,00000000,365E231E
9,1500.0,21,00000000,00000000,00000000,00000000,4172ADE4,00000000,3664EE4B
9,1500.0,22,00000000,00000000,00000000,00000000,4168C18C,00000000,366B6F22
9,1500.0,23,00000000,00000000,00000000,00000000,415F3F04,00000000,3671AAA1
9,1500.0,24,00000000,00000000,00000000,00000000,41561F92,00000000,3677A531
9,1500.0,25,00000000,00000000,00000000,00000000,414D5D64,00000000,367D629F
9,1500.0,26,00000000,00000000,00000000,00000000,4144F376,00000000,3681731C
9,1500.0,27,00000000,00000000,00000000,00000000,413CDD28,00000000,36841982
9,1500.0,28,00000000,00000000,00000000,00000000,41351663,00000000,3686A5D7
9,1500.0,29,00000000,00000000,00000000,00000000,412D9B84,00000000,3689194F
9,1500.0,30,00000000,00000000,00000000,00000000,41266960,00000000,368B74F1
9,1500.0,31,00000000,00000000,00000000,00000000,411F7D24,00000000,368DB9AA
9,1500.0,32,00000000,00000000,00000000,00000000,4118D460,00000000,368FE849
9,1500.0,33,00000000,00000000,00000000,00000000,41126CF9,00000000,3692017C
9,1500.0,34,00000000,00000000,00000000,00000000,410C452B,00000000,369405D8
9,1500.0,35,00000000,00000000,00000000,00000000,41065B81,00000000,3695F5D7
9,1500.0,36,00000000,00000000,00000000,00000000,4100AED3,00000000,3697D1DB
9,1500.0,37,00000000,00000000,00000000,00000000,40F67CA8,00000000,36999A26
9,1500.0,38,00000000,00000000,00000000,00000000,40EC5ED6,00000000,369B4277
9,1500.0,39,00000000,00000000,00000000,00000000,40E2B4BA,00000000,369CD7D3
9,1500.0,40,00000000,00000000,00000000,00000000,40D97F3F,00000000,369E5A12
9,1500.0,41,00000000,00000000,00000000,00000000,40D0C030,00000000,369FC8EB
9,1500.0,42,00000000,00000000,00000000,00000000,40C87A81,00000000,36A123E1
9,1500.0,43,00000000,00000000,00000000,00000000,40C0B2BE,00000000,36A26A36
9,1500.0,44,00000000,00000000,00000000,00000000,40B96FC3,00000000,36A39AC9
9,1500.0,45,00000000,00000000,00000000,00000000,40B2BBCA,00000000,36A4B3EE
9,1500.0,46,00000000,00000000,00000000,00000000,40ACA69F,00000000,36A5B30E
9,1500.0,47,00000000,00000000,00000000,00000000,40A74A69,00000000,36A693E1
9,1500.0,48,00000000,00000000,00000000,00000000,40A2D9D6,00000000,36A74E19
9,1500.0,49,00000000,00000000,00000000,00000000,40A00000,00000000,36A7C5AC
10,1500.0,1,00000000,00000000,00000000,00000000,4229CDFB,00000000,00000000
10,1500.0,2,00000000,00000000,00000000,00000000,421B993D,00000000,00000000
10,1500.0,3,00000000,00000000,00000000,00000000,421090A0,00000000,341013BE
10,1500.0,4,00000000,00000000,00000000,00000000,42074F52,00000000,350510E0
10,1500.0,5,00000000,00000000,00000000,00000000,41FE9F15,00000000,3558F16B
10,1500.0,6,00000000,00000000,00000000,00000000,41F0808B,00000000,35917C01
10,1500.0,7,00000000,00000000,00000000,00000000,41E3D8EF,00000000,35B2A870
10,1500.0,8,00000000,00000000,00000000,00000000,41D85ED0,00000000,35D0BE8B
10,1500.0,9,00000000,00000000,00000000,00000000,41CDDD0E,00000000,35EC4998
10,1500.0,10,00000000,00000000,00000000,00000000,41C42BEB,00000000,3602D8DF
10,1500.0,11,00000000,00000000,00000000,00000000,41BB2CD4,00000000,360EA393
10,1500.0,12,00000000,00000000,00000000,00000000,41B2C7C4,00000000,3619A464
10,1500.0,13,00000000,00000000,00000000,00000000,41AAE97E,00000000,3623F48C
10,1500.0,14,00000000,00000000,00000000,00000000,41A38257,00000000,362DA88F
10,1500.0,15,00000000,00000000,00000000,00000000,419C8566,00000000,3636D15B
10,1500.0,16,00000000,00000000,00000000,00000000,4195E7DC,00000000,363F7D1C
10,1500.0,17,00000000,00000000,00000000,00000000,418FA0A4,00000000,3647B7BA
10,1500.0,18,00000000,00000000,00000000,00000000,4189A7FD,00000000,364F8B5C
10,1500.0,19,00000000,00000000,00000000,00000000,4183F742,00000000,365700BB
10,1500.0,20,00000000,00000000,00000000,00000000,417D1165,00000000,365E1F5D
10,1500.0,21,00000000,00000000,00000000,00000000,4172AEA7,00000000,3664EDCB
10,1500.0,22,00000000,00000000,00000000,00000000,4168BD95,00000000,366B71BC
10,1500.0,23,00000000,00000000,00000000,00000000,415F368B,00000000,3671B02F
10,1500.0,24,00000000,00000000,00000000,00000000,415612CD,00000000,3677AD8E
10,1500.0,25,00000000,00000000,00000000,00000000,414D4C86,00000000,367D6DAD
10,1500.0,26,00000000,00000000,00000000,00000000,4144DEA7,00000000,368179EE
10,1500.0,27,00000000,00000000,00000000,00000000,413CC48E,00000000,36842192
10,1500.0,28,00000000,00000000,00000000,00000000,4134FA25,00000000,3686AF19
10,1500.0,29,00000000,00000000,00000000,00000000,412D7BC4,00000000,368923B6
10,1500.0,30,00000000,00000000,00000000,00000000,41264640,00000000,368B8073
10,1500.0,31,00000000,00000000,00000000,00000000,411F7758,00000000,368DBB91
10,1500.0,32,00000000,00000000,00000000,00000000,4118EAB0,00000000,368FE0F9
10,1500.0,33,00000000,00000000,00000000,00000000,41129E32,00000000,3691F15A
10,1500.0,34,00000000,00000000,00000000,00000000,410C9020,00000000,3693ED48
10,1500.0,35,00000000,00000000,00000000,00000000,4106BF09,00000000,3695D53A
10,1500.0,36,00000000,00000000,00000000,00000000,410129CA,00000000,3697A990
10,1500.0,37,00000000,00000000,00000000,00000000,40F79F34,00000000,36996A8B
10,1500.0,38,00000000,00000000,00000000,00000000,40ED6005,00000000,369B1854
10,1500.0,39,00000000,00000000,00000000,00000000,40E395E8,00000000,369CB2ED
10,1500.0,40,00000000,00000000,00000000,00000000,40DA41C7,00000000,369E3A33
10,1500.0,41,00000000,00000000,00000000,00000000,40D1657C,00000000,369FADD6
10,1500.0,42,00000000,00000000,00000000,00000000,40C90408,00000000,36A10D59
10,1500.0,43,00000000,00000000,00000000,00000000,40C1220D,00000000,36A257F9
10,1500.0,44,00000000,00000000,00000000,00000000,40B9C682,00000000,36A38C93
10,1500.0,45,00000000,00000000,00000000,00000000,40B2FBC8,00000000,36A4A972
10,1500.0,46,00000000,00000000,00000000,00000000,40ACD1E7,00000000,36A5ABF7
10,1500.0,47,00000000,00000000,00000000,00000000,40A76362,00000000,36A68FCA
10,1500.0,48,00000000,00000000,00000000,00000000,40A2E39C,00000000,36A74C7F
10,1500.0,49,00000000,00000000,00000000,00000000,40A00000,00000000,36A7C5AC
11,1500.0,1,00000000,00000000,00000000,00000000,422B6F9B,00000000,00000000
11,1500.0,2,00000000,00000000,00000000,00000000,421CFD14,00000000,00000000
11,1500.0,3,00000000,00000000,00000000,00000000,4211D2F6,00000000,34B687A9
11,1500.0,4,00000000,00000000,00000000,00000000,42087592,00000000,35F206EC
11,1500.0,5,00000000,00000000,00000000,00000000,42005D86,00000000,364DE26D
11,1500.0,6,00000000,00000000,00000000,00000000,41F271B8,00000000,368C64B0
11,1500.0,7,00000000,00000000,00000000,00000000,41E5A3CC,00000000,36ADF58E
11,1500.0,8,00000000,00000000,00000000,00000000,41DA06FB,00000000,36CC669D
11,1500.0,9,00000000,00000000,00000000,00000000,41CF6585,00000000,36E844C5
11,1500.0,10,00000000,00000000,00000000,00000000,41C59738,00000000,3700FCB0
11,1500.0,11,00000000,00000000,00000000,00000000,41BC7D26,00000000,370CEAC0
11,1500.0,12,00000000,00000000,00000000,00000000,41B3FF06,00000000,37180C6D
11,1500.0,13,00000000,00000000,00000000,00000000,41AC095F,00000000,37227B38
11,1500.0,14,00000000,00000000,00000000,00000000,41A48C5B,00000000,372C4BE3
11,1500.0,15,00000000,00000000,00000000,00000000,419D7AEA,00000000,37358F8E
11,1500.0,16,00000000,00000000,00000000,00000000,4196CA20,00000000,373E548A
11,1500.0,17,00000000,00000000,00000000,00000000,419070CC,00000000,3746A6E4
11,1500.0,18,00000000,00000000,00000000,00000000,418A6717,00000000,374E90E2
11,1500.0,19,00000000,00000000,00000000,00000000,4184A648,00000000,37561B52
11,1500.0,20,00000000,00000000,00000000,00000000,417E5121,00000000,375D4DD3
11,1500.0,21,00000000,00000000,00000000,00000000,4173D1C9,00000000,37642F00
11,1500.0,22,00000000,00000000,00000000,00000000,4169C5BA,00000000,376AC4A1
11,1500.0,23,00000000,00000000,00000000,00000000,4160253B,00000000,377113C2
11,1500.0,24,00000000,00000000,00000000,00000000,4156E97B,00000000,377720DC
11,1500.0,25,00000000,00000000,00000000,00000000,414E0C88,00000000,377CEFD7
11,1500.0,26,00000000,00000000,00000000,00000000,41458938,00000000,37814209
11,1500.0,27,00000000,00000000,00000000,00000000,413D5ADC,00000000,3783F051
11,1500.0,28,00000000,00000000,00000000,00000000,41357D4A,00000000,37868420
11,1500.0,29,00000000,00000000,00000000,00000000,412DECD2,00000000,3788FEAA
11,1500.0,30,00000000,00000000,00000000,00000000,4126A638,00000000,378B6101
11,1500.0,31,00000000,00000000,00000000,00000000,411FA69E,00000000,378DAC13
11,1500.0,32,00000000,00000000,00000000,00000000,4118EB88,00000000,378FE0B2
11,1500.0,33,00000000,00000000,00000000,00000000,411272D0,00000000,3791FF92
11,1500.0,34,00000000,00000000,00000000,00000000,410C3AA6,00000000,3794094A
11,1500.0,35,00000000,00000000,00000000,00000000,4106418D,00000000,3795FE58
11,1500.0,36,00000000,00000000,B667C6EA,00000000,41008654,00000000,B7408854
11,1500.0,37,00000000,00000000,B66FCD48,00000000,40F67BFC,00000000,38916A68
11,1500.0,38,00000000,00000000,35347104,00000000,40EC5EB7,00000000,37D5A6E2
11,1500.0,39,00000000,00000000,3536A948,00000000,40E2B4BA,00000000,37D38552
11,1500.0,40,00000000,00000000,352F3A78,00000000,40D97F3F,00000000,37D1B4F4
11,1500.0,41,00000000,00000000,3524DC57,00000000,40D0C030,00000000,37CFEBD0
11,1500.0,42,00000000,00000000,351BA8A3,00000000,40C87A81,00000000,37CDF9C0
11,1500.0,43,00000000,00000000,3513D3DC,00000000,40C0B2BE,00000000,37CBE346
11,1500.0,44,00000000,00000000,350DA7A1,00000000,40B96FC3,00000000,37C9BD4E
11,1500.0,45,00000000,00000000,3509B5F9,00000000,40B2BBCA,00000000,37C7924C
11,1500.0,46,00000000,00000000,355DAD71,00000000,40ACA69F,00000000,37C8E0A0
11,1500.0,47,00000000,00000000,35F81C1C,00000000,40A74A69,00000000,37AEF47A
11,1500.0,48,00000000,00000000,35F81C1E,00000000,40A2D9D6,00000000,37AFAEB2
11,1500.0,49,00000000,00000000,35F81C1E,00000000,40A00000,00000000,37B02645
12,1500.0,1,00000000,00000000,00000000,00000000,422A1F5C,00000000,00000000
12,1500.0,2,00000000,00000000,00000000,00000000,421BE1C9,00000000,00000000
12,1500.0,3,00000000,00000000,00000000,00000000,4210D55C,00000000,3504D0E5
12,1500.0,4,00000000,00000000,00000000,00000000,420790DA,00000000,360261BB
12,1500.0,5,00000000,00000000,00000000,00000000,41FF1C9C,00000000,36565F46
12,1500.0,6,00000000,00000000,00000000,00000000,41F0F92F,00000000,36903FC1
12,1500.0,7,00000000,00000000,00000000,00000000,41E44D30,00000000,36B177B2
12,1500.0,8,00000000,00000000,00000000,00000000,41D8CF15,00000000,36CF983F
12,1500.0,9,00000000,00000000,00000000,00000000,41CE49AD,00000000,36EB2CDA
12,1500.0,10,00000000,00000000,00000000,00000000,41C49525,00000000,37024EF2
12,1500.0,11,00000000,00000000,00000000,00000000,41BB92D1,00000000,370E1DE5
12,1500.0,12,00000000,00000000,00000000,00000000,41B32A9F,00000000,371922D2
12,1500.0,13,00000000,00000000,00000000,00000000,41AB4945,00000000,37237701
12,1500.0,14,00000000,00000000,00000000,00000000,41A3DF0E,00000000,372D2F08
12,1500.0,15,00000000,00000000,00000000,00000000,419CDF08,00000000,37365BDF
12,1500.0,16,00000000,00000000,00000000,00000000,41963E5D,00000000,373F0BBC
12,1500.0,17,00000000,00000000,00000000,00000000,418FF3F0,00000000,37474A8C
12,1500.0,18,00000000,00000000,00000000,00000000,4189F7F8,00000000,374F2287
12,1500.0,19,00000000,00000000,00000000,00000000,418443CC,00000000,37569C68
12,1500.0,20,00000000,00000000,00000000,00000000,417DA352,00000000,375DBFBA
12,1500.0,21,00000000,00000000,00000000,00000000,4173391A,00000000,3764930F
12,1500.0,22,00000000,00000000,00000000,00000000,41694035,00000000,376B1C21
12,1500.0,23,00000000,00000000,00000000,00000000,415FB0FA,00000000,37715FF1
12,1500.0,24,00000000,00000000,00000000,00000000,415684AA,00000000,377762EF
12,1500.0,25,00000000,00000000,00000000,00000000,414DB5B4,00000000,377D28BE
12,1500.0,26,00000000,00000000,00000000,00000000,41453FEC,00000000,37815A0E
12,1500.0,27,00000000,00000000,00000000,00000000,413D1EBC,00000000,37840405
12,1500.0,28,00000000,00000000,00000000,00000000,41354E16,00000000,37869398
12,1500.0,29,00000000,00000000,00000000,00000000,412DCA5C,00000000,378909F5
12,1500.0,30,00000000,00000000,00000000,00000000,41269068,00000000,378B6826
12,1500.0,31,00000000,00000000,00000000,00000000,411F9D6A,00000000,378DAF17
12,1500.0,32,00000000,00000000,00000000,00000000,4118EEF4,00000000,378FDF93
12,1500.0,33,00000000,00000000,00000000,00000000,411282EB,00000000,3791FA4A
12,1500.0,34,00000000,00000000,00000000,00000000,410C5786,00000000,3793FFD4
12,1500.0,35,00000000,00000000,00000000,00000000,41066B4C,00000000,3795F0AA
12,1500.0,36,00000000,00000000,00000000,00000000,4100BD0F,00000000,3797CD30
12,1500.0,37,00000000,00000000,00000000,00000000,40F697F2,00000000,379995AD
12,1500.0,38,00000000,00000000,00000000,00000000,40EC2F0B,00000000,379B4A4B
12,1500.0,39,00000000,00000000,00000000,00000000,40E23F2B,00000000,379CEB15
12,1500.0,40,00000000,00000000,00000000,00000000,40D917D8,00000000,379E6B03
12,1500.0,41,00000000,00000000,00000000,00000000,40D066D2,00000000,379FD78F
12,1500.0,42,00000000,00000000,00000000,00000000,40C82EF4,00000000,37A13042
12,1500.0,43,00000000,00000000,00000000,00000000,40C074AE,00000000,37A27461
12,1500.0,44,00000000,00000000,00000000,00000000,40B93EB9,00000000,37A3A2D2
12,1500.0,45,00000000,00000000,00000000,00000000,40B29729,00000000,37A4B9EF
12,1500.0,46,00000000,00000000,00000000,00000000,40AC8D94,00000000,37A5B729
12,1500.0,47,00000000,00000000,00000000,00000000,40A73BD4,00000000,37A69645
12,1500.0,48,00000000,00000000,00000000,00000000,40A2D418,00000000,37A74F09
12,1500.0,49,00000000,00000000,00000000,00000000,40A00000,00000000,37A7C5AC
13,1500.0,1,00000000,00000000,00000000,00000000,4298FD93,41000000,00000000
13,1500.0,2,00000000,00000000,00000000,00000000,428E4225,41000000,00000000
13,1500.0,3,00000000,00000000,00000000,00000000,4285F234,41000000,34E5B9B6
13,1500.0,4,00000000,00000000,00000000,00000000,427DF285,41000000,35FC6501
13,1500.0,5,00000000,00000000,00000000,00000000,4271E511,41000000,3652735D
13,1500.0,6,00000000,00000000,00000000,00000000,426741F9,41000000,368E6796
13,1500.0,7,00000000,00000000,00000000,00000000,425DB950,41000000,36AFBA4E
13,1500.0,8,00000000,00000000,00000000,00000000,425513C3,41000000,36CDF33D
13,1500.0,9,00000000,00000000,00000000,00000000,424D2949,41000000,36E99E4A
13,1500.0,10,00000000,00000000,00000000,00000000,4245DBF1,41000000,3701920D
13,1500.0,11,00000000,00000000,00000000,00000000,423F14A6,41000000,370D6AB3
