case,dx,k,ptenh,pqenh,pgeo,pgeoh,paph,pmfu,ptd,pqd,pmfd,pmfds,pmfdq,pdmfdp
4,4500.0,26,438B2B2E,3BF705DD,470F38D0,4714249A,477B75D0,3F69D25D,438B2B2E,3BF705DD,00000000,00000000,00000000,00000000
4,4500.0,27,438BFB6F,3C071BD5,47059229,470A4D06,4781B970,3F6A8209,438BFB6F,3C071BD5,00000000,00000000,00000000,00000000
4,4500.0,28,438CC3DF,3C1321FE,46F895EC,4700D74C,4785A886,3F6A900A,438CC3DF,3C1321FE,00000000,00000000,00000000,00000000
4,4500.0,29,438D84D8,3C1F8DE1,46E6BD5B,46EF7D40,478987B5,3F69F2C0,438D84D8,3C1F8DE1,00000000,00000000,00000000,00000000
4,4500.0,30,438E3EA9,3C2C57D6,46D592A5,46DDFD77,478D5682,3F68A23C,438E3EA9,3C2C57D6,00000000,00000000,00000000,00000000
4,4500.0,31,438EF197,3C397739,46C50EC0,46CD27D2,47911463,3F6698CE,438EF197,3C397739,00000000,00000000,00000000,00000000
4,4500.0,32,438F9DDF,3C46E33D,46B52B82,46BCF5AD,4794C0C7,3F63D389,438F9DDF,3C46E33D,00000000,00000000,00000000,00000000
4,4500.0,33,439043B8,3C549241,46A5E396,46AD6155,47985B0D,3F6052C1,439043B8,3C549241,00000000,00000000,00000000,00000000
4,4500.0,34,4390E34E,3C627A00,46973274,469E65D9,479BE286,3F5C1A5C,4390E34E,3C627A00,00000000,00000000,00000000,00000000
4,4500.0,35,43917CC9,3C708FE2,46891451,468FFF10,479F5670,3F573219,43917CC9,3C708FE2,00000000,00000000,00000000,00000000
4,4500.0,36,43921045,3C7EC806,46770C3C,46822992,47A2B5F3,3F51A5A1,43921045,3C7EC806,00000000,00000000,00000000,00000000
4,4500.0,37,43929DDA,3C868B09,465D0B21,4669C554,47A60021,3F4B8472,43929DDA,3C868B09,00000000,00000000,00000000,00000000
4,4500.0,38,43932599,3C8DB64D,46442257,465050EE,47A933EB,3F44E1AB,43932599,3C8DB64D,00000000,00000000,00000000,00000000
4,4500.0,39,4393A787,3C94DE91,462C509A,4637F3BF,47AC501F,3F3DD3A9,4393A787,3C94DE91,00000000,00000000,00000000,00000000
4,4500.0,40,439423A2,3C9BFBD8,461596AD,4620AD76,47AF535C,3F367392,439423A2,3C9BFBD8,00000000,00000000,00000000,00000000
4,4500.0,41,439499D9,3CA28B75,45FFEF20,460A7FE4,47B23C0A,3F2ECBE2,439499D9,3CA28B75,00000000,00000000,00000000,00000000
4,4500.0,42,43950A11,3CA8BE47,45D6F1E0,45EADE78,47B50844,3F26F298,43950A11,3CA8BE47,00000000,00000000,00000000,00000000
4,4500.0,43,4395741E,3CAEC59D,45B047BC,45C30546,47B7B5C4,3F1F08A0,4395741E,3CAEC59D,00000000,00000000,00000000,00000000
4,4500.0,44,4395D7BB,3CB49661,458C0C48,459D8A34,47BA41BE,3F1730BB,4395D7BB,3CB49661,00000000,00000000,00000000,00000000
4,4500.0,45,43963488,3CBA2398,4554D177,45751CB8,47BCA8A3,3F0F8F67,43963488,3CBA2398,00000000,00000000,00000000,B78912E8
4,4500.0,46,439689EF,3CBF5C75,451737C1,45348636,47BEE5BD,3F084B4B,43966AEE,3CC41A7C,BE244DFA,C73F36D2,BB7BB966,00000000
4,4500.0,47,4396D70F,3CC42A94,44C02B6C,44F3D297,47C0F26C,3F08EBA5,4396D70F,3CC42A94,00000000,00000000,00000000,00000000
4,4500.0,48,43973BB7,3CC79134,444376E7,448C8441,47C2C476,00000000,43973BB7,3CC79134,00000000,00000000,00000000,00000000
4,4500.0,49,43974A64,3CCD5B59,435BCA97,43DBCA97,47C4491D,00000000,43974A64,3CCD5B59,00000000,00000000,00000000,00000000
5,4500.0,1,43470000,3704242C,483B35FB,48470468,459C4000,00000000,43470000,3704242C,00000000,00000000,00000000,00000000
5,4500.0,2,4352E5C4,386D05D0,4827300D,482F6790,45EE9B40,00000000,4352E5C4,386D05D0,00000000,00000000,00000000,00000000
5,4500.0,3,43497275,36F0E4C0,481884F6,481EF88A,46202EB0,3ECCD6D0,434F52EE,37C9A092,00000000,00000000,00000000,00000000
5,4500.0,4,434F90DC,376D64DE,480CA80A,48121162,4648C210,3EE3C48A,43526A7D,37EC431B,00000000,00000000,00000000,00000000
5,4500.0,5,4358A9DB,3857BF9E,4802915B,48073EB1,467106C0,3EF9B40B,4358A9DB,3857BF9E,00000000,00000000,00000000,00000000
5,4500.0,6,435E3772,38B143C0,47F386A4,47FBC808,468C7DC8,3F077994,435E3772,38B143C0,00000000,00000000,00000000,00000000
5,4500.0,7,43633482,39067357,47E3DF17,47EB453D,46A04FA4,3F11D745,43633482,39067357,00000000,00000000,00000000,00000000
5,4500.0,8,4367BAF6,393FC471,47D5C31C,47DC78F2,46B3F860,3F1C0117,4367BAF6,393FC471,00000000,00000000,00000000,00000000
5,4500.0,9,436BDEDD,39824E12,47C8E8AF,47CF0D46,46C77754,3F26003B,436BDEDD,39824E12,00000000,00000000,00000000,00000000
5,4500.0,10,436FAFD9,39AA636C,47BD1982,47C2C418,46DACBE0,3F2FDAE6,436FAFD9,39AA636C,00000000,00000000,00000000,00000000
5,4500.0,11,43733A42,39E9B55A,47B22C78,47B76EEC,46EDF550,3F391C9E,43733A42,39E9B55A,00000000,00000000,00000000,00000000
5,4500.0,12,437687F6,3A1FB765,47A801AB,47ACEA06,47007974,3F41B17F,437687F6,3A1FB765,00000000,00000000,00000000,00000000
5,4500.0,13,4379A0E8,3A540B7B,479E7FCF,47A31951,4709E1F6,3F49AF2B,4379A0E8,3A540B7B,00000000,00000000,00000000,00000000
5,4500.0,14,437C8A01,3A89A251,4795927A,4799E64C,471333CA,3F512673,437C8A01,3A89A251,00000000,00000000,00000000,00000000
5,4500.0,15,437F496C,3AAEED8B,478D28F7,47913EA7,471C6E89,3F5828F6,437F496C,3AAEED8B,00000000,00000000,00000000,00000000
5,4500.0,16,4380F2D1,3AD9D24D,47853568,47891347,472591C4,3F5EC2E2,4380F2D1,3AD9D24D,00000000,00000000,00000000,00000000
5,4500.0,17,43823123,3B0545A2,477B5856,47815789,472E9D0C,3F64F871,43823123,3B0545A2,00000000,00000000,00000000,00000000
5,4500.0,18,43836120,3B20A61F,476D06CD,47740199,47378FE4,3F6AC734,43836120,3B20A61F,00000000,00000000,00000000,00000000
5,4500.0,19,438483FE,3B3F1FBC,475F655B,47660BFF,474069D0,3F702791,438483FE,3B3F1FBC,00000000,00000000,00000000,00000000
5,4500.0,20,43859AB9,3B60C127,47526585,4758BEB8,47492A4A,3F750E7A,43859AB9,3B60C127,00000000,00000000,00000000,00000000
5,4500.0,21,4386A630,3B82C98C,4745FABB,474C0C52,4751D0C6,3F796F85,4386A630,3B82C98C,00000000,00000000,00000000,00000000
5,4500.0,22,4387A721,3B96CAF8,473A1A0E,473FE923,475A5CB1,3F7D3F74,4387A721,3B96CAF8,00000000,00000000,00000000,00000000
5,4500.0,23,43889DE2,3BAC5718,472EB9F1,47344AFB,4762CD6E,3F803AD1,43889DE2,3BAC5718,00000000,00000000,00000000,00000000
5,4500.0,24,438988B6,3BC39A80,4723D1FB,472928E9,476B2254,3F818498,438988B6,3BC39A80,00000000,00000000,00000000,00000000
5,4500.0,25,438A69FB,3BDC7DC0,47195ACF,471E7B0C,47735AB4,3F827A78,438A69FB,3BDC7DC0,00000000,00000000,00000000,00000000
5,4500.0,26,438B429C,3BF4B00A,470F4E00,47143A92,477B75D0,3F8319C7,438B429C,3BF4B00A,00000000,00000000,00000000,00000000
5,4500.0,27,438C1304,3C05D731,4705A5D3,470A616F,4781B970,3F835C0E,438C1304,3C05D731,00000000,00000000,00000000,00000000
5,4500.0,28,438CDB98,3C11C304,46F8BA56,4700EA37,4785A886,3F833A9E,438CDB98,3C11C304,00000000,00000000,00000000,00000000
5,4500.0,29,438D9CB5,3C1E142A,46E6DEFE,46EFA03E,478987B5,3F82AF98,438D9CB5,3C1E142A,00000000,00000000,00000000,00000000
5,4500.0,30,438E56A8,3C2AC30B,46D5B19F,46DE1DBE,478D5682,3F81B64A,438E56A8,3C2AC30B,00000000,00000000,00000000,00000000
5,4500.0,31,438F09B6,3C37C70A,46C52B31,46CD4580,47911463,3F804B8D,438F09B6,3C37C70A,00000000,00000000,00000000,00000000
5,4500.0,32,438FB61D,3C451774,46B54587,46BD10E1,4794C0C7,3F7CDC34,438FB61D,3C451774,00000000,00000000,00000000,00000000
5,4500.0,33,43905C12,3C52AA9D,46A5FB4C,46AD7A2B,47985B0D,3F783DA6,43905C12,3C52AA9D,00000000,00000000,00000000,00000000
5,4500.0,34,4390FBC5,3C607699,469747F6,469E7C6E,479BE286,3F72C1F2,4390FBC5,3C607699,00000000,00000000,00000000,00000000
5,4500.0,35,43919559,3C6E7098,468927B9,4690137E,479F5670,3F6C7494,43919559,3C6E7098,00000000,00000000,00000000,00000000
5,4500.0,36,439228EE,3C7C8D01,46772F09,46823BF3,47A2B5F3,3F656609,439228EE,3C7C8D01,00000000,00000000,00000000,00000000
5,4500.0,37,4392B69C,3C855FB8,465D2A1E,4669E62C,47A60021,3F5DAB90,4392B69C,3C855FB8,00000000,00000000,00000000,00000000
5,4500.0,38,43933E72,3C8C7D64,46443DB4,46506E0F,47A933EB,3F555ED9,43933E72,3C8C7D64,00000000,00000000,00000000,00000000
5,4500.0,39,4393C075,3C93982C,462C6886,46380D57,47AC501F,3F4C9D4D,4393C075,3C93982C,00000000,00000000,00000000,00000000
5,4500.0,40,43943CA5,3C9AA845,4615AB56,4620C3B5,47AF535C,3F43876D,43943CA5,3C9AA845,00000000,00000000,00000000,00000000
5,4500.0,41,4394B2EF,3CA129F1,46000927,460A92F8,47B23C0A,3F3A2CC6,4394B2EF,3CA129F1,00000000,00000000,00000000,00000000
5,4500.0,42,4395233A,3CA74DB8,45D70F46,45EAFEAB,47B50844,3F30A9BC,4395233A,3CA74DB8,00000000,00000000,00000000,00000000
5,4500.0,43,43958D57,3CAD4666,45B05FBE,45C31FE3,47B7B5C4,3F2726A3,43958D57,3CAD4666,00000000,00000000,00000000,B7E08B51
5,4500.0,44,4395F105,3CB30913,458C1F46,459D9F9B,47BA41BE,3F1DCCFB,4395CFA8,3CBB1E94,BE337778,C751803E,BB832DB4,00000000
5,4500.0,45,43964DE0,3CB888AB,4554EE37,45753DE3,47BCA8A3,3F14C72B,43964DE0,3CB888AB,00000000,00000000,00000000,00000000
5,4500.0,46,4396A356,3CBDB4BD,45174C1C,45349E8C,47BEE5BD,3F158E39,4396A356,3CBDB4BD,00000000,00000000,00000000,00000000
5,4500.0,47,4396F082,3CC276F2,44C04535,44F3F358,47C0F26C,00000000,4396F082,3CC276F2,00000000,00000000,00000000,00000000
5,4500.0,48,4397554B,3CC5D27B,4443910F,448C9712,47C2C476,00000000,4397554B,3CC5D27B,00000000,00000000,00000000,00000000
5,4500.0,49,439763FA,3CCB8E9B,435BE7F5,43DBE7F5,47C4491D,00000000,439763FA,3CCB8E9B,00000000,00000000,00000000,00000000
6,4500.0,1,435D4000,391DF558,483FED1A,484D0DC0,459C4000,00000000,435D4000,391DF558,00000000,00000000,00000000,00000000
6,4500.0,2,4368B412,3A59B75E,4829A99B,4832CC74,45EE9B40,00000000,4368B412,3A59B75E,00000000,00000000,00000000,00000000
6,4500.0,3,435D4000,38C5EF52,48198684,482086C2,46202EB0,3E02AAFE,4365B3AC,39D7010D,00000000,00000000,00000000,00000000
6,4500.0,4,435D4000,389CF05B,480CDB38,48128646,4648C210,3EBBD382,4363E873,3983AD17,00000000,00000000,00000000,00000000
6,4500.0,5,435D4000,388247E8,48026EA5,4807302B,467106C0,3EF5599A,4362B9C0,3936651E,00000000,00000000,00000000,00000000
6,4500.0,6,4361E3F5,3908867F,47F31C49,47FB5A3C,468C7DC8,3F0582B2,4361E3F5,3908867F,00000000,00000000,00000000,00000000
6,4500.0,7,4362D794,390105A1,47E37B48,47EADE56,46A04FA4,3F0FB099,4362D794,390105A1,00000000,00000000,00000000,00000000
6,4500.0,8,43675C9A,39384D61,47D56531,47DC183A,46B3F860,3F19AB29,43675C9A,39384D61,00000000,00000000,00000000,00000000
6,4500.0,9,436B7F32,397ACE50,47C89025,47CEB229,46C77754,3F237B7B,436B7F32,397ACE50,00000000,00000000,00000000,00000000
6,4500.0,10,436F4EEF,39A42D62,47BCC5E8,47C26E1F,46DACBE0,3F2D27B3,436F4EEF,39A42D62,00000000,00000000,00000000,00000000
6,4500.0,11,4372D828,39E262F9,47B1DD73,47B71DB1,46EDF550,3F363616,4372D828,39E262F9,00000000,00000000,00000000,00000000
6,4500.0,12,437624B3,3A1B0772,47A7B6EA,47AC9D34,47007974,3F3E97C1,437624B3,3A1B0772,00000000,00000000,00000000,00000000
6,4500.0,13,43793C78,3A4E2B3A,479E390B,47A2D09E,4709E1F6,3F46628E,43793C78,3A4E2B3A,00000000,00000000,00000000,00000000
6,4500.0,14,437C24CF,3A85ED42,47954F79,4799A178,471333CA,3F4DA762,437C24CF,3A85ED42,00000000,00000000,00000000,00000000
6,4500.0,15,437EE2EE,3AAA7524,478CE983,4790FD79,471C6E89,3F547757,437EE2EE,3AAA7524,00000000,00000000,00000000,00000000
6,4500.0,16,4380BEDF,3AD4817A,4784F952,4788D58D,472591C4,3F5ADF88,4380BEDF,3AD4817A,00000000,00000000,00000000,00000000
6,4500.0,17,4381FC7B,3B0225E9,477AE68E,47811D16,472E9D0C,3F60E52C,4381FC7B,3B0225E9,00000000,00000000,00000000,00000000
6,4500.0,18,43832BC4,3B1D0381,476C9B1F,477392F2,47378FE4,3F6686CE,43832BC4,3B1D0381,00000000,00000000,00000000,00000000
6,4500.0,19,43844DEC,3B3AEE23,475EFF83,4765A34D,474069D0,3F6BBDC9,43844DEC,3B3AEE23,00000000,00000000,00000000,00000000
6,4500.0,20,438563F7,3B5BF518,47520542,47585BB9,47492A4A,3F707FDA,438563F7,3B5BF518,00000000,00000000,00000000,00000000
6,4500.0,21,43866EBE,3B801064,47459FD2,474BAECB,4751D0C6,3F74C122,43866EBE,3B801064,00000000,00000000,00000000,00000000
6,4500.0,22,43876F05,3B93B96A,4739C44C,473F90DA,475A5CB1,3F78768E,43876F05,3B93B96A,00000000,00000000,00000000,00000000
6,4500.0,23,43886554,3BA8EEB6,472E6920,4733F7BC,4762CD6E,3F7B97FD,43886554,3BA8EEB6,00000000,00000000,00000000,00000000
6,4500.0,24,43895035,3BBFBE8E,472385ED,4728DA84,476B2254,3F7E1D4A,43895035,3BBFBE8E,00000000,00000000,00000000,00000000
6,4500.0,25,438A3109,3BD8368C,4719135B,471E3156,47735AB4,3F8000CE,438A3109,3BD8368C,00000000,00000000,00000000,00000000
6,4500.0,26,438B0939,3BEFDD07,470F0AFE,4713F560,477B75D0,3F80A030,438B0939,3BEFDD07,00000000,00000000,00000000,00000000
6,4500.0,27,438BD937,3C03360E,4705671B,470A209B,4781B970,3F80E6A8,438BD937,3C03360E,00000000,00000000,00000000,00000000
6,4500.0,28,438CA163,3C0EE833,46F84534,4700AD9C,4785A886,3F80CDD1,438CA163,3C0EE833,00000000,00000000,00000000,00000000
6,4500.0,29,438D621D,3C1AFDF0,46E671E0,46EF2F2F,478987B5,3F805003,438D621D,3C1AFDF0,00000000,00000000,00000000,00000000
6,4500.0,30,438E1BB1,3C276FA5,46D54C45,46DDB492,478D5682,3F7ED15D,438E1BB1,3C276FA5,00000000,00000000,00000000,00000000
6,4500.0,31,438ECE62,3C3434E0,46C4CD58,46CCE3F7,47911463,3F7C296A,438ECE62,3C3434E0,00000000,00000000,00000000,00000000
6,4500.0,32,438F7A6F,3C41451B,46B4EEF4,46BCB6BB,4794C0C7,3F78A56F,438F7A6F,3C41451B,00000000,00000000,00000000,00000000
6,4500.0,33,4390200F,3C4E96FB,46A5ABC1,46AD272B,47985B0D,3F7446BE,4390200F,3C4E96FB,00000000,00000000,00000000,00000000
6,4500.0,34,4390BF6D,3C5C209D,4696FF38,469E3058,479BE286,3F6F1322,4390BF6D,3C5C209D,00000000,00000000,00000000,00000000
6,4500.0,35,439158B2,3C69D751,4688E58E,468FCE18,479F5670,3F69151B,439158B2,3C69D751,00000000,00000000,00000000,00000000
6,4500.0,36,4391EBFA,3C77AFCD,4676B768,4681FD03,47A2B5F3,3F625BEA,4391EBFA,3C77AFCD,00000000,00000000,00000000,00000000
6,4500.0,37,4392795F,3C82CF13,465CBEBF,466974CA,47A60021,3F5AFB69,4392795F,3C82CF13,00000000,00000000,00000000,00000000
6,4500.0,38,439300EC,3C89CA6C,4643DE26,465008B6,47A933EB,3F530BA8,439300EC,3C89CA6C,00000000,00000000,00000000,00000000
6,4500.0,39,439382AC,3C90C31D,462C1458,4637B397,47AC501F,3F4AA86E,439382AC,3C90C31D,00000000,00000000,00000000,00000000
6,4500.0,40,4393FE98,3C97B11E,46156211,46207519,47AF535C,3F41F080,4393FE98,3C97B11E,00000000,00000000,00000000,00000000
6,4500.0,41,439474A4,3C9E12A8,45FF94A2,460A4F09,47B23C0A,3F38F191,439474A4,3C9E12A8,00000000,00000000,00000000,00000000
6,4500.0,42,4394E4B2,3CA41B0B,45D6A57A,45EA8B2F,47B50844,3F2FC6D7,4394E4B2,3CA41B0B,00000000,00000000,00000000,00000000
6,4500.0,43,43954E96,3CA9F918,45B008C7,45C2BFC5,47B7B5C4,3F26971B,43954E96,3CA9F918,00000000,00000000,00000000,00000000
6,4500.0,44,4395B20D,3CAFA214,458BDA08,459D51CA,47BA41BE,3F1D8A89,4395B20D,3CAFA214,00000000,00000000,00000000,B7BA5555
6,4500.0,45,43960EB6,3CB50949,455484C8,4574C48E,47BCA8A3,3F14CA7B,4395ED58,3CBB3EA1,BE337778,C750E370,BB83442C,00000000
6,4500.0,46,439663FC,3CBA1E60,4517010F,45344503,47BEE5BD,3F158E39,439663FC,3CBA1E60,00000000,00000000,00000000,00000000
6,4500.0,47,4396B0FB,3CBECB55,44BFE5AF,44F37A35,47C0F26C,00000000,4396B0FB,3CBECB55,00000000,00000000,00000000,00000000
6,4500.0,48,43971561,3CC215AE,44432FC8,448C5129,47C2C476,00000000,43971561,3CC215AE,00000000,00000000,00000000,00000000
6,4500.0,49,43972408,3CC7B8C5,435B7A80,43DB7A80,47C4491D,00000000,43972408,3CC7B8C5,00000000,00000000,00000000,00000000
7,4500.0,1,4346999A,36F8DA87,483AF0F7,4846B950,459C4000,00000000,4346999A,36F8DA87,00000000,00000000,00000000,00000000
7,4500.0,2,43527B25,385FB593,4826F557,482F289F,45EE9B40,00000000,43527B25,385FB593,00000000,00000000,00000000,00000000
7,4500.0,3,43491D13,36E5F4B3,481850A4,481EC20D,46202EB0,3EC9F1EF,434EE8FF,37BE0A2E,00000000,00000000,00000000,00000000
7,4500.0,4,434F4B43,3764D6D2,480C77B2,4811DF3A,4648C210,3EE07AD7,4352246B,37E38980,00000000,00000000,00000000,00000000
7,4500.0,5,435861FC,385021D0,48026465,4807102A,467106C0,3EF6088F,435861FC,385021D0,00000000,00000000,00000000,00000000
7,4500.0,6,435DEE0C,38AB42FC,47F332A0,47FB7140,468C7DC8,3F0573FC,435DEE0C,38AB42FC,00000000,00000000,00000000,00000000
7,4500.0,7,4362E9CC,39021206,47E39056,47EAF400,46A04FA4,3F0FA297,4362E9CC,39021206,00000000,00000000,00000000,00000000
7,4500.0,8,43676F1C,3939BEAC,47D57918,47DC2CAD,46B3F860,3F199DEC,43676F1C,3939BEAC,00000000,00000000,00000000,00000000
7,4500.0,9,436B91F1,397CB37E,47C8A2FD,47CEC583,46C77754,3F236F10,436B91F1,397CB37E,00000000,00000000,00000000,00000000
7,4500.0,10,436F61F1,39A56104,47BCD7CA,47C28078,46DACBE0,3F2D1C25,436F61F1,39A56104,00000000,00000000,00000000,00000000
7,4500.0,11,4372EB65,39E42DE7,47B1EE6E,47B72F1B,46EDF550,3F362A4E,4372EB65,39E42DE7,00000000,00000000,00000000,00000000
7,4500.0,12,4376382C,3A1C7E14,47A7C70E,47ACADC1,47007974,3F3E8945,4376382C,3A1C7E14,00000000,00000000,00000000,00000000
7,4500.0,13,4379502E,3A50609A,479E4865,47A2E05A,4709E1F6,3F464F48,4379502E,3A50609A,00000000,00000000,00000000,00000000
7,4500.0,14,437C38A8,3A8784D9,47955E13,4799B070,471333CA,3F4D8D93,437C38A8,3A8784D9,00000000,00000000,00000000,00000000
7,4500.0,15,437EF709,3AACA06A,478CF767,47910BB6,471C6E89,3F5455C3,437EF709,3AACA06A,00000000,00000000,00000000,00000000
7,4500.0,16,4380C911,3AD75D1D,47850687,4788E318,472591C4,3F5AB527,4380C911,3AD75D1D,00000000,00000000,00000000,00000000
7,4500.0,17,438206D2,3B03FB2B,477AFFAC,478129F6,472E9D0C,3F60B126,438206D2,3B03FB2B,00000000,00000000,00000000,00000000
7,4500.0,18,4383363E,3B1F5012,476CB2F9,4773AB6B,47378FE4,3F664883,4383363E,3B1F5012,00000000,00000000,00000000,00000000
7,4500.0,19,4384588C,3B3DC2AF,475F1625,4765BA88,474069D0,3F6B74DB,4384588C,3B3DC2AF,00000000,00000000,00000000,00000000
7,4500.0,20,43856EBC,3B5F6266,47521AB3,475871C0,47492A4A,3F702C42,43856EBC,3B5F6266,00000000,00000000,00000000,00000000
7,4500.0,21,438679A6,3B821BB4,4745B41E,474BC3A7,4751D0C6,3F74634B,438679A6,3B821BB4,00000000,00000000,00000000,00000000
7,4500.0,22,43877A11,3B962203,4739D777,473FA494,475A5CB1,3F780F6B,43877A11,3B962203,00000000,00000000,00000000,00000000
7,4500.0,23,4388707A,3BABBBC0,472E7B31,47340A59,4762CD6E,3F7B2908,4388707A,3BABBBC0,00000000,00000000,00000000,00000000
7,4500.0,24,43895B5B,3BC2FCD4,472396EC,4728EC0B,476B2254,3F7DA887,43895B5B,3BC2FCD4,00000000,00000000,00000000,00000000
7,4500.0,25,438A3C49,3BDBEBF0,4719234A,471E41CB,47735AB4,3F7F89D8,438A3C49,3BDBEBF0,00000000,00000000,00000000,00000000
7,4500.0,26,438B1492,3BF3E587,470F19E6,471404CA,477B75D0,3F806482,438B1492,3BF3E587,00000000,00000000,00000000,00000000
7,4500.0,27,438BE4A9,3C054832,47057505,470A2F02,4781B970,3F80ACD9,438BE4A9,3C054832,00000000,00000000,00000000,00000000
7,4500.0,28,438CACEE,3C11058F,46F85F1B,4700BB08,4785A886,3F809764,438CACEE,3C11058F,00000000,00000000,00000000,00000000
7,4500.0,29,438D6DBE,3C1D23E7,46E689EE,46EF4825,478987B5,3F801E4C,438D6DBE,3C1D23E7,00000000,00000000,00000000,00000000
7,4500.0,30,438E2766,3C299B63,46D56287,46DDCBB6,478D5682,3F7E797F,438E2766,3C299B63,00000000,00000000,00000000,00000000
7,4500.0,31,438EDA2B,3C3663C8,46C4E1E3,46CCF959,47911463,3F7BDEAC,438EDA2B,3C3663C8,00000000,00000000,00000000,00000000
7,4500.0,32,438F864E,3C437494,46B501D3,46BCCA6C,4794C0C7,3F7868B8,438F864E,3C437494,00000000,00000000,00000000,00000000
7,4500.0,33,43902C00,3C50C425,46A5BD0A,46AD393B,47985B0D,3F741841,43902C00,3C50C425,00000000,00000000,00000000,00000000
7,4500.0,34,4390CB72,3C5E48FA,46970EF7,469E40D7,479BE286,3F6EF257,4390CB72,3C5E48FA,00000000,00000000,00000000,00000000
7,4500.0,35,439164C9,3C6BF863,4688F3D5,468FDD17,479F5670,3F6900CD,439164C9,3C6BF863,00000000,00000000,00000000,00000000
7,4500.0,36,4391F821,3C79C706,4676D124,46820A92,47A2B5F3,3F62523F,4391F821,3C79C706,00000000,00000000,00000000,00000000
7,4500.0,37,43928596,3C83D49F,465CD5CC,46698D25,47A60021,3F5AF9FF,43928596,3C83D49F,00000000,00000000,00000000,00000000
7,4500.0,38,43930D32,3C8AC8CF,4643F2A2,46501E71,47A933EB,3F530FB8,43930D32,3C8AC8CF,00000000,00000000,00000000,00000000
7,4500.0,39,43938F00,3C91B94D,462C2662,4637C6D1,47AC501F,3F4AAEEC,43938F00,3C91B94D,00000000,00000000,00000000,00000000
7,4500.0,40,43940AFA,3C989E51,461571C8,462085F3,47AF535C,3F41F650,43940AFA,3C989E51,00000000,00000000,00000000,00000000
7,4500.0,41,43948114,3C9F033E,45FFAF9D,460A5D9D,47B23C0A,3F38F5DE,43948114,3C9F033E,00000000,00000000,00000000,00000000
7,4500.0,42,4394F12F,3CA51459,45D6BC38,45EAA3FF,47B50844,3F2FC9CB,4394F12F,3CA51459,00000000,00000000,00000000,00000000
7,4500.0,43,43955B1F,3CAAFAC8,45B01B7F,45C2D471,47B7B5C4,3F2698DF,43955B1F,3CAAFAC8,00000000,00000000,00000000,00000000
7,4500.0,44,4395BEA3,3CB0ABFB,458BE8F2,459D628B,47BA41BE,3F1D8B4B,4395BEA3,3CB0ABFB,00000000,00000000,00000000,B7BA9B6F
7,4500.0,45,43961B55,3CB61AE5,45549B83,4574DEB3,47BCA8A3,3F14CA67,4395F9F7,3CBC593A,BE337778,C750F514,BB840A49,00000000
7,4500.0,46,439670A5,3CBB3738,45171140,45345853,47BEE5BD,3F158E39,439670A5,3CBB3738,00000000,00000000,00000000,00000000
7,4500.0,47,4396BDAF,3CBFEB17,44BFFA50,44F3945C,47C0F26C,00000000,4396BDAF,3CBFEB17,00000000,00000000,00000000,00000000
7,4500.0,48,43972228,3CC33B0B,444344CD,448C6044,47C2C476,00000000,43972228,3CC33B0B,00000000,00000000,00000000,00000000
7,4500.0,49,439730D2,3CC8E610,435B9228,43DB9228,47C4491D,00000000,439730D2,3CC8E610,00000000,00000000,00000000,00000000
8,4500.0,1,434B8000,377F123A,483DF255,484A051D,459C4000,00000000,434B8000,377F123A,00000000,00000000,00000000,00000000
8,4500.0,2,43578CD5,38DE453B,48297877,4831DF8D,45EE9B40,00000000,43578CD5,38DE453B,00000000,00000000,00000000,00000000
8,4500.0,3,4353F754,38406C2D,481A83C0,48211160,46202EB0,00000000,4353F754,38406C2D,00000000,00000000,00000000,00000000
8,4500.0,4,4355B454,383816D2,480E76EC,4813F61F,4648C210,00000000,4355B454,383816D2,00000000,00000000,00000000,00000000
8,4500.0,5,435C08C3,38A4B3A0,4804377C,4808F7B8,467106C0,00000000,435C08C3,38A4B3A0,00000000,00000000,00000000,00000000
8,4500.0,6,4361A805,3904E334,47F68BBD,47FEEE81,468C7DC8,00000000,4361A805,3904E334,00000000,00000000,00000000,00000000
8,4500.0,7,4366B43B,394650F8,47E6A4E6,47EE28F8,46A04FA4,00000000,4366B43B,394650F8,00000000,00000000,00000000,00000000
8,4500.0,8,436B482A,398B5C64,47D84FD4,47DF20D3,46B3F860,00000000,436B482A,398B5C64,00000000,00000000,00000000,00000000
8,4500.0,9,436F7885,39BAE65F,47CB415A,47D17ED5,46C77754,00000000,436F7885,39BAE65F,00000000,00000000,00000000,00000000
8,4500.0,10,4373556C,39F1874A,47BF4251,47C503E1,46DACBE0,00000000,4373556C,39F1874A,00000000,00000000,00000000,00000000
8,4500.0,11,4376EB97,3A1E6722,47B428F5,47B980C2,46EDF550,00000000,4376EB97,3A1E6722,00000000,00000000,00000000,00000000
8,4500.0,12,437A4519,3A51FF84,47A9D4D9,47AED128,47007974,00000000,437A4519,3A51FF84,00000000,00000000,00000000,00000000
8,4500.0,13,437D6750,3A88724B,47A02C4F,47A4D88B,4709E1F6,00000000,437D6750,3A88724B,00000000,00000000,00000000,00000000
8,4500.0,14,43802DEB,3AAD6631,47971A98,479B8011,471333CA,00000000,43802DEB,3AAD6631,00000000,00000000,00000000,00000000
8,4500.0,15,438194B1,3AD7E5C2,478E8EBC,4792B51E,471C6E89,00000000,438194B1,3AD7E5C2,00000000,00000000,00000000,00000000
