case,dx,k,prsl,ghtl,omg,tf,qvf,qcf,qif,uf,vf,qvftenz,thftenz,prsi,ghti
16,1500.0,22,475E9510,459D7B7C,80000000,4391DFE3,3CB2CEC5,00000000,00000000,416C0394,00000000,00000000,00000000,475A5CB1,45A29B7A
16,1500.0,23,4766F7E1,45937865,80000000,43922FF5,3CB6D604,00000000,00000000,41620154,00000000,00000000,00000000,4762CD6E,45985B7E
16,1500.0,24,476F3E84,4589EADF,80000000,43927C67,3CBAAF2B,00000000,00000000,41587325,00000000,00000000,00000000,476B2254,458E954C
16,1500.0,25,47776842,4580CB00,80000000,4392C574,3CBE1D1B,00000000,00000000,414F5176,00000000,00000000,00000000,47735AB4,45854072
16,1500.0,26,477F7458,4570240C,80000000,43930B50,3CBE7042,00000000,00000000,41469604,00000000,00000000,00000000,477B75D0,4578AB1A
16,1500.0,27,4783B0FB,455F73E6,80000000,43934E2A,3CBEBCC4,00000000,00000000,413E3AC8,00000000,00000000,00000000,4781B970,45679CFE
16,1500.0,28,4787981E,454F7A77,80000000,43938E2D,3CBF0329,00000000,00000000,41363A6F,00000000,00000000,00000000,4785A886,45574ACE
16,1500.0,29,478B6F1C,45402DE4,80000000,4393CB7E,3CBF43CA,00000000,00000000,412E9036,00000000,00000000,00000000,478987B5,4547AA20
16,1500.0,30,478F3572,45318574,80000000,43940640,3CBF7F3B,00000000,00000000,412737F0,00000000,00000000,00000000,478D5682,4538B1A8
16,1500.0,31,4792EA95,4523796E,80000000,43943E91,3CBFB5D4,00000000,00000000,41202DE2,00000000,00000000,00000000,47911463,452A5940
16,1500.0,32,47968DEA,451602FC,80000000,4394748A,3CBFE7CF,00000000,00000000,41196EC7,00000000,00000000,00000000,4794C0C7,451C999C
16,1500.0,33,479A1ECA,45091C24,80000000,4394A842,3CC01573,00000000,00000000,4112F7C4,00000000,00000000,00000000,47985B0D,450F6C5C
16,1500.0,34,479D9C7B,44F97F60,80000000,4394D9CD,3CC03F08,00000000,00000000,410CC661,00000000,00000000,00000000,479BE286,4502CBEB
16,1500.0,35,47A10632,44E1D253,80000000,4395093C,3CC064C5,00000000,00000000,4106D882,00000000,00000000,00000000,479F5670,44ED66E9
16,1500.0,36,47A45B0A,44CB299A,80000000,4395369D,3CC086D8,00000000,00000000,41012C68,00000000,00000000,00000000,47A2B5F3,44D63DBD
16,1500.0,37,47A79A06,44B57F1C,80000000,439561FA,3CC0A552,00000000,00000000,40F7816A,00000000,00000000,00000000,47A60021,44C01577
16,1500.0,38,47AAC205,44A0CE39,80000000,43958B5D,3CC0C07C,00000000,00000000,40ED28CD,00000000,00000000,00000000,47A933EB,44AAE8C2
16,1500.0,39,47ADD1BE,448D13D8,80000000,4395B2C9,3CC0D83F,00000000,00000000,40E34DD2,00000000,00000000,00000000,47AC501F,4496B3B0
16,1500.0,40,47B0C7B3,44749D19,80000000,4395D83F,3CC0EC9F,00000000,00000000,40D9F02E,00000000,00000000,00000000,47AF535C,448373FF
16,1500.0,41,47B3A227,4450FDA6,80000000,4395FBBD,3CC0FDB1,00000000,00000000,40D110AA,00000000,00000000,00000000,47B23C0A,44625234
16,1500.0,42,47B65F04,442F4EF6,80000000,43961D3B,3CC10B62,00000000,00000000,40C8B15E,00000000,00000000,00000000,47B50844,443FA917
16,1500.0,43,47B8FBC1,440F9C70,80000000,43963CA8,3CC11553,00000000,00000000,40C0D606,00000000,00000000,00000000,47B7B5C4,441EF4D6
16,1500.0,44,47BB7530,43E3F262,80000000,439659ED,3CC11B42,00000000,00000000,40B984B2,00000000,00000000,00000000,47BA41BE,44004409
16,1500.0,45,47BDC730,43AD0709,80000000,439674E5,3CC11CAE,00000000,00000000,40B2C6D5,00000000,00000000,00000000,47BCA8A3,43C75CB2
16,1500.0,46,47BFEC14,4375ACD7,80000000,43968D52,3CC11857,00000000,00000000,40ACAB74,00000000,00000000,00000000,47BEE5BD,4392B160
16,1500.0,47,47C1DB71,431BFC84,80000000,4396A2D0,3CC10C56,00000000,00000000,40A74BE9,00000000,00000000,00000000,47C0F26C,4345F6EE
16,1500.0,48,47C386CA,429E912A,80000000,4396B498,3CC0F3D4,00000000,00000000,40A2DA0D,00000000,00000000,00000000,47C2C476,42E40432
16,1500.0,49,47C4C68E,41B23C43,80000000,4396C000,3CC0B759,00000000,00000000,40A00000,00000000,00000000,00000000,47C4491D,42323C43
17,1500.0,1,45C56DA0,468C9EEA,80000000,43508000,37A9DA03,00000000,00000000,4219AA76,00000000,00000000,00000000,459C4000,4696B55E
17,1500.0,2,460BBE28,46770652,80000000,43508000,376FF454,00000000,00000000,420B4996,00000000,00000000,00000000,45EE9B40,46828877
17,1500.0,3,46347860,465E3928,80000000,43508000,3739CC53,00000000,00000000,420044EB,00000000,00000000,00000000,46202EB0,4668FBB7
17,1500.0,4,465CE468,464AC06A,80000000,43508000,3717CBB2,00000000,00000000,41EEB269,00000000,00000000,00000000,4648C210,4653769A
17,1500.0,5,46828094,463ABAF2,80000000,43508000,37007733,00000000,00000000,41DFBA08,00000000,00000000,00000000,467106C0,46420A3A
17,1500.0,6,469666B6,462D21AA,80000000,43508000,36DEEF9A,00000000,00000000,41D2D8BD,00000000,00000000,00000000,468C7DC8,46336BAB
17,1500.0,7,46AA2402,46215474,80000000,43508000,36C6E390,00000000,00000000,41C78E97,00000000,00000000,00000000,46A04FA4,4626D7A8
17,1500.0,8,46BDB7DA,4616EA77,80000000,43508000,36D7530B,00000000,00000000,41BD84CC,00000000,00000000,00000000,46B3F860,461BD13F
17,1500.0,9,46D1219A,460D949E,BC267761,4351B970,3704E29F,00000000,00000000,41B4702D,00000000,3007FB21,3504CB3E,46C77754,461203AF
17,1500.0,10,46E46098,46051135,BD414A92,435498A8,3746F7EF,00000000,00000000,41AC155F,00000000,30E378C0,35DE23EC,46DACBE0,4609258C
17,1500.0,11,46F7741C,45FA6B96,BDCFE8B7,4357417A,378DB744,00000000,00000000,41A458CC,00000000,313B93AA,36372E34,46EDF550,4600FCDE
17,1500.0,12,47052DB5,45EBD4AD,BE1F464D,4359BB58,37C20771,00000000,00000000,419D24D3,00000000,318029A1,367A514E,47007974,45F2DD6F
17,1500.0,13,470E8AE0,45DE37AA,BE54C7BC,435C0C33,380099DE,00000000,00000000,41966826,00000000,31A05017,369C8E36,4709E1F6,45E4CBEB
17,1500.0,14,4717D12A,45D175F1,BE83AA16,435E38E1,3825F34B,00000000,00000000,419014B8,00000000,31BE804E,36BA094C,471333CA,45D7A36A
17,1500.0,15,47210026,45C5767C,BE9B0A21,4360455A,38515694,00000000,00000000,418A1EFA,00000000,31DAF16D,36D5CFC5,471C6E89,45CB4878
17,1500.0,16,472A1768,45BA2494,BEB03836,436234F1,38817E5E,00000000,00000000,41847D44,00000000,31F5D18E,36F00EA4,472591C4,45BFA481
17,1500.0,17,47331678,45AF6EE0,BEC30297,43640A6E,389D884C,00000000,00000000,417E4EF2,00000000,3207A3AF,370475D9,472E9D0C,45B4A4A8
17,1500.0,18,473BFCDA,45A546B3,BED34C98,4365C834,38BCD874,00000000,00000000,41742D5F,00000000,3213B9F1,37104395,47378FE4,45AA3918
17,1500.0,19,4744CA0D,459B9F87,BEE10A8F,43677049,38DF77AB,00000000,00000000,416A89FC,00000000,321F39A5,371B7E4B,474069D0,45A0544E
17,1500.0,20,474D7D88,45926E99,BEEC3E3D,4369046F,3902B488,00000000,00000000,41615A92,00000000,322A2EFF,372631E5,47492A4A,4596EAC0
17,1500.0,21,475616BC,4589AA97,BEF4F3F8,436A862D,39175522,00000000,00000000,41589642,00000000,3234A490,373068B4,4751D0C6,458DF272
17,1500.0,22,475E9510,45814B66,BEFB4042,436BF6D6,392D99AD,00000000,00000000,41503550,00000000,323EA394,373A2BBE,475A5CB1,458562BC
17,1500.0,23,4766F7E1,457293E0,BEFF3DC7,436D5796,39457BD4,00000000,00000000,414830F6,00000000,32483421,374382E8,4762CD6E,457A6820
17,1500.0,24,476F3E84,45633FF4,BF0085EA,436EA972,395EF2A6,00000000,00000000,41408338,00000000,32515D5B,374C752A,476B2254,456ABF9F
17,1500.0,25,47776842,4554900E,BF006674,436FED54,3979F325,00000000,00000000,413926D4,00000000,325A2586,375508A4,47735AB4,455BC049
17,1500.0,26,477F7458,45467A79,BEFEA5C9,43712408,398B37EB,00000000,00000000,4132171A,00000000,32629239,375D42CB,477B75D0,454D5FD4
17,1500.0,27,4783B0FB,4538F69A,BEFABC7A,43724E44,399A2C90,00000000,00000000,412B4FEA,00000000,326AA861,3765286E,4781B970,453F951E
17,1500.0,28,4787981E,452BFCD4,BEF537B3,43736CA9,39A9CEA9,00000000,00000000,4124CD9C,00000000,32726C5C,376CBDD1,4785A886,45325815
17,1500.0,29,478B6F1C,451F8665,BEEE3E3D,43747FC8,39BA1477,00000000,00000000,411E8CE9,00000000,3279E211,377406C4,478987B5,4525A193
17,1500.0,30,478F3572,45138D53,BEE5F68A,4375881D,39CAF2DE,00000000,00000000,41188AFA,00000000,32808673,377B0698,478D5682,45196B37
17,1500.0,31,4792EA95,45080C57,BEDC8673,43768619,39DC5E01,00000000,00000000,4112C53F,00000000,3283F7F2,3780E023,47911463,450DAF6F
17,1500.0,32,47968DEA,44F9FD95,BED212E4,43777A1D,39EE48C7,00000000,00000000,410D3984,00000000,328746D9,37841B30,4794C0C7,4502693F
17,1500.0,33,479A1ECA,44E4C148,BEC6BFC6,4378647E,3A005287,00000000,00000000,4107E5DC,00000000,328A744D,37873593,47985B0D,44EF28AC
17,1500.0,34,479D9C7B,44D05CD0,BEBAAFD9,43794584,3A09B1BA,00000000,00000000,4102C8A3,00000000,328D8149,378A3041,479BE286,44DA59E4
17,1500.0,35,47A10632,44BCCA50,BEAE04B7,437A1D6B,3A1339AA,00000000,00000000,40FBC0F8,00000000,32906E9C,378D0C04,479F5670,44C65FBD
17,1500.0,36,47A45B0A,44AA04F2,BEA0DEC6,437AEC63,3A1CE158,00000000,00000000,40F25894,00000000,32933CF0,378FC982,47A2B5F3,44B334E3
17,1500.0,37,47A79A06,449808F4,BE935D57,437BB291,3A269F0A,00000000,00000000,40E9567C,00000000,3295ECC2,37926935,47A60021,44A0D500
17,1500.0,38,47AAC205,4486D3BA,BE859EC6,437C700C,3A306816,00000000,00000000,40E0B9A0,00000000,32987E62,3794EB6B,47A933EB,448F3CE9
17,1500.0,39,47ADD1BE,446CC7B2,BE6F8173,437D24DD,3A386437,00000000,00000000,40D8819D,00000000,329AF1EE,37975042,47AC501F,447CD516
17,1500.0,40,47B0C7B3,444D7275,BE53C022,437DD0FC,3A40176F,00000000,00000000,40D0AEC0,00000000,329D474E,379997A2,47AF535C,445CBA4D
17,1500.0,41,47B3A227,442FAA9E,BE383311,437E744F,3A47A282,00000000,00000000,40C94236,00000000,329F7E2A,379BC135,47B23C0A,443E2A9D
17,1500.0,42,47B65F04,441376E0,BE1D146F,437F0EA7,3A4EFA6A,00000000,00000000,40C23E3E,00000000,32A195D5,379DCC52,47B50844,44212AA0
17,1500.0,43,47B8FBC1,43F1C55B,BE02A063,437F9FB2,3A561203,00000000,00000000,40BBA675,00000000,32A38D3C,379FB7EC,47B7B5C4,4405C321
17,1500.0,44,47BB7530,43BFFFD8,BDD22EA9,4380137B,3A5CD9C3,00000000,00000000,40B5806A,00000000,32A562B6,37A18265,47BA41BE,43D80474
17,1500.0,45,47BDC730,4391D3BC,BDA18318,438051DE,3A633E58,00000000,00000000,40AFD483,00000000,32A713C1,37A3294B,47BCA8A3,43A7FB3B
17,1500.0,46,47BFEC14,434F2A10,BD67D717,43808A72,3A6925DA,00000000,00000000,40AAAFD9,00000000,32A89C77,37A4A8CC,47BEE5BD,4377587A
17,1500.0,47,47C1DB71,43039858,BD149BBD,4380BC45,3A6E69C2,00000000,00000000,40A62842,00000000,32A9F654,37A5FA8E,47C0F26C,4326FBA5
17,1500.0,48,47C386CA,4285D223,BC984645,4380E585,3A72C6D3,00000000,00000000,40A26843,00000000,32AB14A8,37A7122C,47C2C476,42C06A14
17,1500.0,49,47C4C68E,41967464,BBAC2D1F,43810000,3A7565D0,00000000,00000000,40A00000,00000000,32ABCC77,37A7C5AC,47C4491D,42167464
18,1500.0,1,45C56DA0,4692427E,80000000,43560000,3882951A,00000000,00000000,421F2ADC,00000000,00000000,00000000,459C4000,469C9D23
18,1500.0,2,460BBE28,4680B31B,80000000,43560000,383877E9,00000000,00000000,421068D1,00000000,00000000,00000000,45EE9B40,4687E7DA
18,1500.0,3,46347860,4667F175,80000000,43560000,380ED4C3,00000000,00000000,420519B4,00000000,00000000,00000000,46202EB0,4672FCB7
18,1500.0,4,465CE468,4653F528,80000000,43560000,37E9613F,00000000,00000000,41F7E372,00000000,00000000,00000000,4648C210,465CE633
18,1500.0,5,46828094,46438374,80000000,43560000,37C5822D,00000000,00000000,41E885EF,00000000,00000000,00000000,467106C0,464B041D
18,1500.0,6,469666B6,46358E4E,80000000,43560000,37AB5FC7,00000000,3951B717,41DB4DA2,00000000,00000000,00000000,468C7DC8,463C02CB
18,1500.0,7,46AA2402,4629715E,80000000,43560000,37977D5A,00000000,3951B717,41CFB739,00000000,00000000,00000000,46A04FA4,462F19D0
18,1500.0,8,46BDB7DA,461EBB16,BBC44753,4356FCF6,37A0E5DF,00000000,3951B717,41C55D71,00000000,2FB51373,34B0D4FE,46B3F860,4623C8ED
18,1500.0,9,46D1219A,46150E79,BD13A9AB,435A8955,38029D76,00000000,3951B717,41BBE71D,00000000,30CFD41E,35CAF525,46C77754,4619AD40
18,1500.0,10,46E46098,460C2E18,BDAF1CA4,435DCE25,384643F5,00000000,3951B717,41B32F9D,00000000,3132CA83,362E99C3,46DACBE0,46106FB2
18,1500.0,11,46F7741C,4603FA5A,BE0A46DD,4360D5F0,388EE221,00000000,3951B717,41AB1AD5,00000000,31783530,367263F1,46EDF550,4607EC7F
18,1500.0,12,47052DB5,45F8B574,BE3B9F6C,4363A8FE,38C5A1DE,00000000,3951B717,41A392B0,00000000,319C73E9,3698C932,47007974,46000834
18,1500.0,13,470E8AE0,45EA77A4,BE6A7DD1,43664DEE,39042A81,00000000,3951B717,419C8586,00000000,31BABD0D,36B65C9F,4709E1F6,45F15A80
18,1500.0,14,4717D12A,45DD1BFB,BE8B0934,4368CA24,392BE7DC,00000000,3951B717,4195E4F5,00000000,31D733BB,36D22885,471333CA,45E394C8
18,1500.0,15,47210026,45D088E2,BE9EE533,436B2210,395A62EA,00000000,3951B717,418FA52A,00000000,31F20ACA,36EC5E89,471C6E89,45D6A32E
18,1500.0,16,472A1768,45C4A922,BEB0A233,436D5968,3987F2F1,00000000,3951B717,4189BC42,00000000,3205B658,37029412,472591C4,45CA6E96
18,1500.0,17,47331678,45B96AF6,BEC0234D,436F7348,39A65578,3951B717,00000000,418421EB,00000000,3211BE90,370E5418,472E9D0C,45BEE3AF
18,1500.0,18,473BFCDA,45AEBF53,BECD5B66,4371725A,39C86EED,3951B717,00000000,417D9E1D,00000000,321D2D47,37197E38,47378FE4,45B3F23E
18,1500.0,19,4744CA0D,45A4995E,BED849E9,437358E5,39EE4DE7,3951B717,00000000,41737B39,00000000,32280F86,37241F29,474069D0,45A98C68
18,1500.0,20,474D7D88,459AEE0C,BEE0F807,437528E0,3A0BFD03,3951B717,00000000,4169D0A8,00000000,32327091,372E41EE,47492A4A,459FA655
18,1500.0,21,475616BC,4591B3CA,BEE77685,4376E401,3A22BA39,3951B717,00000000,41609551,00000000,323C5A2F,3737F012,4751D0C6,459635C4
18,1500.0,22,475E9510,4588E244,BEEBDBE1,43788BC4,3A3B5BE0,3951B717,00000000,4157C140,00000000,3245D4EA,374131ED,475A5CB1,458D31D1
18,1500.0,23,4766F7E1,45807232,BEEE42E0,437A2179,3A559BEB,3951B717,00000000,414F4D7D,00000000,324EE83D,374A0ECC,4762CD6E,458492B8
18,1500.0,24,476F3E84,4570BA59,BEEEC9BD,437BA645,3A6EB17E,3951B717,00000000,414733E5,00000000,32579ABD,37528D1C,476B2254,4578A357
18,1500.0,25,47776842,45613B22,BEED8FFA,437D1B2D,3A848AE0,3951B717,00000000,413F6F0E,00000000,325FF23D,375AB28F,47735AB4,4568D15B
18,1500.0,26,477F7458,45525CC1,BEEAB6C5,437E8118,3A925D1C,3951B717,00000000,4137FA2A,00000000,3267F3E5,3762842D,477B75D0,4559A4E8
18,1500.0,27,4783B0FB,45441660,BEE65FF4,437FD8D1,3AA0C753,3951B717,00000000,4130D0F8,00000000,326FA445,376A066B,4781B970,454B149A
18,1500.0,28,4787981E,4536602A,BEE0AD93,43809187,3AAFC0B0,3951B717,00000000,4129EFB6,00000000,32770769,37713D3C,4785A886,453D1825
18,1500.0,29,478B6F1C,4529332C,BED9C16E,43813037,3ABF3F7B,3951B717,00000000,41235306,00000000,327E20EA,37782C25,478987B5,452FA82F
18,1500.0,30,478F3572,451C8941,BED1BCD4,4381C8C0,3ACF3954,3951B717,00000000,411CF7FD,00000000,328279F7,377ED637,478D5682,4522BE28
18,1500.0,31,4792EA95,45105D00,BEC8C062,43825B60,3ADFA2EB,3951B717,00000000,4116DBFB,00000000,3285C1A3,37829F19,47911463,4516545A
18,1500.0,32,47968DEA,4504A9A3,BEBEEBCF,4382E84E,3AF0703C,3951B717,00000000,4110FCBD,00000000,3288E8AF,3785B33B,4794C0C7,450A65A6
18,1500.0,33,479A1ECA,44F2D612,BEB45DDF,43836FB9,3B00CA24,3951B717,00000000,410B584B,00000000,328BF02B,3788A889,47985B0D,44FDDB41
18,1500.0,34,479D9C7B,44DD3B46,BEA9344C,4383F1C9,3B098098,3951B717,00000000,4105ECF8,00000000,328ED8FA,378B7FE4,479BE286,44E7D0E3
18,1500.0,35,47A10632,44C87CEC,BE9D8BD1,43846E9F,3B1253FA,3951B717,00000000,4100B964,00000000,3291A3DE,378E3A06,479F5670,44D2A5AA
18,1500.0,36,47A45B0A,44B4961E,BE918020,4384E656,3B1B3C58,3951B717,00000000,40F778DC,00000000,3294516D,3790D785,47A2B5F3,44BE542D
18,1500.0,37,47A79A06,44A1831C,BE852C03,43855901,3B2430F7,3951B717,00000000,40EDEA94,00000000,3296E218,379358CC,47A60021,44AAD80E
18,1500.0,38,47AAC205,448F4154,BE7152FB,4385C6AD,3B2D2894,3951B717,00000000,40E4C6E8,00000000,32995626,3795BE21,47A933EB,44982E29
18,1500.0,39,47ADD1BE,447B9EF2,BE582415,43862F5D,3B359C20,3951B717,00000000,40DC0D8B,00000000,329BADA9,37980797,47AC501F,4486547E
18,1500.0,40,47B0C7B3,445A5B50,BE3EFD49,4386930D,3B3D62D2,3951B717,00000000,40D3BEE8,00000000,329DE887,379A3513,47AF535C,446A94E7
18,1500.0,41,47B3A227,443ABB37,BE260FFD,4386F1AC,3B4502BE,3951B717,00000000,40CBDC57,00000000,32A00661,379C463B,47B23C0A,444A21BA
18,1500.0,42,47B65F04,441CC61C,BE0D8EB7,43874B1C,3B4C705B,3951B717,00000000,40C46853,00000000,32A2068F,379E3A68,47B50844,442B54B4
18,1500.0,43,47B8FBC1,44008882,BDEB5BE7,43879F2F,3B539E86,00000000,00000000,40BD66C9,00000000,32A3E802,37A01092,47B7B5C4,440E3784
18,1500.0,44,47BB7530,43CC2B8D,BDBD4C6D,4387ED9B,3B5A7D09,00000000,00000000,40B6DDB6,00000000,32A5A91F,37A1C728,47BA41BE,43E5B300
18,1500.0,45,47BDC730,439B1673,BD916E8C,438835F7,3B60F867,00000000,00000000,40B0D61E,00000000,32A7477A,37A35BCD,47BCA8A3,43B2A41A
18,1500.0,46,47BFEC14,435C5764,BD50B883,43887798,3B66F5BE,00000000,00000000,40AB5E07,00000000,32A8BF4F,37A4CAD3,47BEE5BD,438388CC
18,1500.0,47,47C1DB71,430BFA24,BD05C52E,4388B167,3B6C4E2A,00000000,00000000,40A68CBE,00000000,32AA0A5E,37A60E20,47C0F26C,43319D30
18,1500.0,48,47C386CA,428E5A9C,BC890E4B,4388E145,3B70BD0E,00000000,00000000,40A28F96,00000000,32AB1C7B,37A719D0,47C2C476,42CCAE30
18,1500.0,49,47C4C68E,41A00E0E,BB9AF581,43890000,3B736803,00000000,00000000,40A00000,00000000,32ABCC77,37A7C5AC,47C4491D,42200E0E
1,4500.0,1,45C56DA0,4697D40B,80000000,43458000,36D29A0C,00000000,00000000,4225AFFB,00000000,00000000,00000000,459C4000,46A1623B
1,4500.0,2,460BBE28,46879F62,80000000,43458000,3694C46E,00000000,00000000,42181152,00000000,00000000,00000000,45EE9B40,468E45DB
1,4500.0,3,46347860,4677792A,BC1B8399,434AE83E,37003036,00000000,00000000,420D5852,00000000,308EEA3E,358B90C0,46202EB0,4680F8EA
1,4500.0,4,465CE468,466437F5,BD17C652,43523707,378F12E0,00000000,00000000,420459D0,00000000,3128081C,362417EB,4648C210,466D0080
1,4500.0,5,46828094,4653D807,BD94CBE3,435887ED,3807791C,00000000,00000000,41F92792,00000000,317B7FE3,36759AE3,467106C0,465B6F6A
1,4500.0,6,469666B6,46458D88,BDDE255B,435E1AE6,3865051B,00000000,00000000,41EB6F06,00000000,31A294DD,369EC560,468C7DC8,464C40A4
1,4500.0,7,46AA2402,4638D93E,BE12A492,436319D4,38B23EF0,00000000,00000000,41DF22E2,00000000,31C39797,36BF0209,46A04FA4,463EDA6B
1,4500.0,8,46BDB7DA,462D65F8,BE3440EF,4367A1B7,3902563E,00000000,00000000,41D3FBC8,00000000,31E187AF,36DC3E81,46B3F860,4632D810
1,4500.0,9,46D1219A,4622F7AB,BE535D9D,436BC786,39358FF4,00000000,00000000,41C9C61A,00000000,31FCEFBA,36F7021C,46C77754,4627F3E1
1,4500.0,10,46E46098,46196243,BE6FA665,436F9AF3,398A6E89,00000000,00000000,41C05B35,00000000,320B1BB8,3707D911,46DACBE0,461DFB75
1,4500.0,11,46F7741C,46108465,BE847732,4373280D,39CCA41F,00000000,00000000,41B79D6A,00000000,3216D73B,37134E30,46EDF550,4614C911
1,4500.0,12,47052DB5,4608442E,BE8F91CB,43767850,3A101AAC,00000000,00000000,41AF7563,00000000,3221C9BC,371DFF01,47007974,460C3FB9
1,4500.0,13,470E8AE0,46008D16,BE99235F,43799354,3A435170,00000000,00000000,41A7D06E,00000000,322C0C50,37280406,4709E1F6,460448A2
1,4500.0,14,4717D12A,45F29D22,BEA13304,437C7F46,3A804E18,00000000,00000000,41A09F54,00000000,3235B367,37317132,471333CA,45F9A316
1,4500.0,15,47210026,45E4F61C,BEA7CC73,437F4142,3AA44373,00000000,00000000,4199D586,00000000,323ECFD7,373A56F8,471C6E89,45EB972E
1,4500.0,16,472A1768,45D80E9A,BEACFEB2,4380EEC4,3ACDC1F6,00000000,00000000,41936888,00000000,32476FB6,3742C317,472591C4,45DE550A
1,4500.0,17,47331678,45CBD3BC,BEB0DADB,43822BD9,3AFCF6E5,00000000,00000000,418D4F84,00000000,324F9EDF,374AC125,472E9D0C,45D1C829
1,4500.0,18,473BFCDA,45C03586,BEB3737C,43835967,3B1901E9,00000000,00000000,418782F1,00000000,32576770,37525B03,47378FE4,45C5DF4E
1,4500.0,19,4744CA0D,45B5264E,BEB4DBEE,438478BE,3B367FBC,00000000,00000000,4181FC5A,00000000,325ED210,37599923,474069D0,45BA8BBE
1,4500.0,20,474D7D88,45AA9A54,BEB527E5,43858B00,3B56FB14,00000000,00000000,41796C52,00000000,3265E642,376082DC,47492A4A,45AFC0DF
1,4500.0,21,475616BC,45A08764,BEB46B2E,43869129,3B7A7533,00000000,00000000,416F570C,00000000,326CAA86,37671E86,4751D0C6,45A573C8
1,4500.0,22,475E9510,4596E4A3,BEB2B962,43878C16,3B907571,00000000,00000000,4165B068,00000000,3273248A,376D71AF,475A5CB1,459B9B01
1,4500.0,23,4766F7E1,458DAA4D,BEB025CF,43887C86,3BA529FB,00000000,00000000,415C70FB,00000000,3279594A,37738132,4762CD6E,45922E45
1,4500.0,24,476F3E84,4584D190,BEACC345,43896326,3BBB527F,00000000,00000000,4153923A,00000000,327F4D2D,3779515E,476B2254,45892655
1,4500.0,25,47776842,4578A8E8,BEA8A5B0,438A4088,3BD0F204,00000000,00000000,414B0E74,00000000,328281FF,377EE5E6,47735AB4,45807CCC
1,4500.0,26,477F7458,45685B72,BEA3DE93,438B1530,3BE63474,00000000,00000000,4142E09A,00000000,32854094,37822110,477B75D0,45705839
1,4500.0,27,4783B0FB,4558B166,BE9E7DF4,438BE194,3BFC584D,00000000,00000000,413B042A,00000000,3287E3D7,3784B480,4781B970,45605EAB
1,4500.0,28,4787981E,4549A276,BE98944A,438CA61A,3C09A834,00000000,00000000,41337525,00000000,328A6D20,37872E91,4785A886,45510420
1,4500.0,29,478B6F1C,453B2745,BE92315E,438D6320,3C15878C,00000000,00000000,412C3000,00000000,328CDD9E,3789906D,478987B5,454240CC
1,4500.0,30,478F3572,452D3954,BE8B6462,438E18F6,3C21C28E,00000000,00000000,412531A0,00000000,328F365E,378BDB18,478D5682,45340DBE
1,4500.0,31,4792EA95,451FD2EC,BE843BEF,438EC7E3,3C2E5116,00000000,00000000,411E7743,00000000,3291784D,378E0F7B,47911463,452664EB
1,4500.0,32,47968DEA,4512EF08,BE798C12,438F7026,3C3B2A78,00000000,00000000,4117FE88,00000000,3293A434,37902E5B,4794C0C7,451940EE
1,4500.0,33,479A1ECA,45068952,BE6A2066,439011F4,3C48454D,00000000,00000000,4111C562,00000000,3295BAC7,37923866,47985B0D,450C9D22
1,4500.0,34,479D9C7B,44F53C31,BE5A4EEF,4390AD7A,3C559773,00000000,00000000,410BCA14,00000000,3297BC99,37942E2D,479BE286,45007583
1,4500.0,35,47A10632,44DE5489,BE4A30E9,439142DD,3C631607,00000000,00000000,41060B31,00000000,3299AA25,37961028,479F5670,44E98D5C
1,4500.0,36,47A45B0A,44C856B0,BE39DEDA,4391D23B,3C70B559,00000000,00000000,41008798,00000000,329B83CC,3797DEB5,47A2B5F3,44D31BB6
1,4500.0,37,47A79A06,44B33EE8,BE2970C7,43925BA7,3C7E6878,00000000,00000000,40F67D01,00000000,329D49D2,37999A17,47A60021,44BD91AA
1,4500.0,38,47AAC205,449F0ABE,BE18FE59,4392DF2E,3C8610C4,00000000,00000000,40EC5EE6,00000000,329EFC5F,379B4274,47A933EB,44A8EC25
1,4500.0,39,47ADD1BE,448BB929,BE089F22,43935CD3,3C8CE8A3,00000000,00000000,40E2B4BA,00000000,32A09B78,379CD7D3,47AC501F,44952958
1,4500.0,40,47B0C7B3,44729580,BDF0D8B4,4393D48A,3C931C3C,00000000,00000000,40D97F3F,00000000,32A226FC,379E5A12,47AF535C,448248FA
1,4500.0,41,47B3A227,444F83E4,BDD0FAAA,4394463E,3C98F6C6,00000000,00000000,40D0C030,00000000,32A39EA3,379FC8EB,47B23C0A,4460990D
1,4500.0,42,47B65F04,442E46A1,BDB1D619,4394B1C7,3C9EAB8C,00000000,00000000,40C87A81,00000000,32A501ED,37A123E1,47B50844,443E6EBC
1,4500.0,43,47B8FBC1,440EEC5E,BD93A207,439516EC,3CA43087,00000000,00000000,40C0B2BE,00000000,32A65017,37A26A36,47B7B5C4,441E1E86
1,4500.0,44,47BB7530,43E316C6,BD6D379F,43957553,3CA9794D,00000000,00000000,40B96FC3,00000000,32A787F9,37A39AC9,47BA41BE,43FF746B
1,4500.0,45,47BDC730,43AC8A1B,BD36169C,4395CC77,3CAE7676,00000000,00000000,40B2BBCA,00000000,32A8A7DE,37A4B3EE,47BCA8A3,43C6B920
1,4500.0,46,47BFEC14,437530CF,BD029446,43961B8A,3CB31358,00000000,00000000,40ACA69F,00000000,32A9AD1D,37A5B30E,47BEE5BD,43925B16
