case,dx,k,ptu,pqu,plu,pmfu,pmfus,pmfuq,pmful,pdmfup,plrain,klab
4,27000.0,32,43910ED6,3C8277E1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
4,27000.0,33,43919178,3C87EA7A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
4,27000.0,34,4392102B,3C8D64C2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
4,27000.0,35,43928AED,3C92E317,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
4,27000.0,36,439301A0,3C986028,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
4,27000.0,37,43937416,3C9DD505,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
4,27000.0,38,4393E20B,3CA338A6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
4,27000.0,39,43944B22,3CA87FC6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
4,27000.0,40,4394AEE9,3CAD9CB9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
4,27000.0,41,43950D21,3CB285C6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
4,27000.0,42,439565B3,3CB7349F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
4,27000.0,43,4395B83E,3CBB9CC8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
4,27000.0,44,43960426,3CBFAD42,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
4,27000.0,45,439648C3,3CC353D9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
4,27000.0,46,4396855D,3CC67E26,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
4,27000.0,47,4396D76A,3CC854ED,322BCC77,3F08EBA5,481F4CCA,3C564B0A,31B7C585,00000000,00000000,2
4,27000.0,48,439742A5,3CC8B95D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,1
4,27000.0,49,43974A64,3CCD5B59,00000000,00000000,00000000,00000000,00000000,00000000,00000000,1
5,27000.0,1,43470000,3704242C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
5,27000.0,2,432D2964,33C24AE0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
5,27000.0,3,433DE8EB,35E3766D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,4,434B0913,3740FE45,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,5,4355F845,38423C14,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,6,435F420A,390C1448,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,7,43673053,399FA57A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,8,436DF217,3A186C8D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,9,4373AFBF,3A7E08D9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,10,4378915C,3ABEB325,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,11,437CBA1C,3B04694B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,12,43802377,3B2DCA55,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,13,4381ADA4,3B59CFA8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,14,438309F2,3B8395B2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,15,43844311,3B9A7B94,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,16,438560F4,3BB14CB6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,17,438669A6,3BC7D778,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,18,438761D6,3BDDFAA2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,19,43884EA5,3BF3CFA2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,20,43893131,3C04AA38,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,21,438A0771,3C0F6E10,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,22,438AD195,3C1A1FA6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,23,438B90D5,3C24BB88,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,24,438C4679,3C2F453F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,25,438CF3A2,3C39C1CE,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,26,438D994C,3C44372F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,27,438E3860,3C4EAD87,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,28,438ED1A3,3C592CB9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,29,438F65AA,3C63BA14,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,30,438FF4EC,3C6E59AD,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,31,43907FC1,3C790DCF,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,32,4391066A,3C81EB71,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,33,4391890F,3C87598D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,34,439207C2,3C8CCEFF,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,35,4392827C,3C92481B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,36,4392F924,3C97BFAB,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,37,43936B8B,3C9D2EB2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,38,4393D96D,3CA28C30,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,39,4394426E,3CA7CD05,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,40,4394A61C,3CACE398,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,41,4395043A,3CB1C641,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,42,43955CB4,3CB66EE3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,43,4395AF28,3CBAD159,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,44,4395FB01,3CBEDCD6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,45,43963F93,3CC27F4B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
5,27000.0,46,43967C5C,3CC5A52C,322BCC77,3F158E39,482E20E1,3C66EDE0,31C8BAE6,00000000,00000000,2
5,27000.0,47,4396F0E7,3CC69726,00000000,00000000,00000000,00000000,00000000,00000000,00000000,1
5,27000.0,48,43975C2F,3CC6FAE8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,1
5,27000.0,49,439763FA,3CCB8E9B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,1
6,27000.0,1,435D4000,391DF558,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
6,27000.0,2,4368B412,3A59B75E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
6,27000.0,3,433B0EB3,35890B11,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
6,27000.0,4,43494F19,37140FD1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,5,4354C762,3824F1FB,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,6,435E40BE,38F6F2CD,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,7,436637B8,398E883F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,8,436D072A,3A09CA2D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,9,4372D583,3A685863,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,10,4377C8BE,3AB0426B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,11,437C0391,3AF6CA72,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,12,437FA0DF,3B23202C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,13,43816131,3B4DC1CE,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,14,4382C29D,3B79F479,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,15,4383FFA4,3B936367,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,16,43852075,3BA9CAED,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,17,43862B44,3BBFFB57,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,18,438724E2,3BD5D14F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,19,438811FC,3BEB5155,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,20,4388F593,3C004251,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,21,4389CD32,3C0AD610,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,22,438A98EF,3C156170,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,23,438B5998,3C1FD876,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,24,438C107B,3C2A3E24,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,25,438CBEBB,3C3496CF,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,26,438D6558,3C3EE817,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,27,438E0540,3C4939E3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,28,438E9F3B,3C53939D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,29,438F33E0,3C5DFA6D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,30,438FC3A9,3C687266,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,31,43904EF2,3C72FDBE,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,32,4390D5FE,3C7D9CB7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,33,439158F7,3C8426DF,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,34,4391D7EF,3C89863A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,35,439252E4,3C8EE8DC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,36,4392C9BE,3C9449C4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,37,43933C50,3C99A220,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,38,4393AA57,3C9EE93B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,39,4394137A,3CA4144C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,40,43947749,3CA915FE,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,41,4394D588,3CADE50C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,42,43952E23,3CB27B73,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,43,439580B9,3CB6CD21,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,44,4395CCB4,3CBAC9AE,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,45,4396116A,3CBE5F78,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
6,27000.0,46,43964E28,3CC17CB2,37E1E800,3F158E39,482DEB1B,3C621224,3783F989,00000000,00000000,2
6,27000.0,47,4396B150,3CC2DB43,00000000,00000000,00000000,00000000,00000000,00000000,00000000,1
6,27000.0,48,43971C61,3CC33D97,00000000,00000000,00000000,00000000,00000000,00000000,00000000,1
6,27000.0,49,43972408,3CC7B8C5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,1
7,27000.0,1,4346999A,36F8DA87,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
7,27000.0,2,432C8F3D,33AAEC90,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
7,27000.0,3,433D4645,35CB7790,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,4,434A62AC,372EC31C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,5,43555044,38318BD9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,6,435E9B8B,39011D24,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,7,43668F11,39945793,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,8,436D596A,3A0EC25A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,9,437321AB,3A6FB678,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,10,43780E8B,3AB52A6F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,11,437C42EC,3AFCE84F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,12,437FDA4D,3B26BE09,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,13,43817B8A,3B51D77D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,14,4382DB1C,3B7E6D43,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,15,438416B8,3B95C90C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,16,43853677,3BAC534C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,17,4386407D,3BC2A11C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,18,4387398E,3BD88FED,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,19,4388267E,3BEE2B1B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,20,438909B6,3C01BB84,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,21,4389E0D0,3C0C5E55,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,22,438AABF4,3C16F55E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,23,438B6C14,3C21775B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,24,438C2279,3C2BE750,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,25,438CD042,3C364979,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,26,438D766E,3C40A36F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,27,438E15EB,3C4AFD46,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,28,438EAF80,3C555E85,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,29,438F43C3,3C5FCC5E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,30,438FD32C,3C6A4AAE,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,31,43905E19,3C74DBDA,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,32,4390E4CB,3C7F806E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,33,4391676D,3C851B40,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,34,4391E613,3C8A7CFF,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,35,439260BA,3C8FE1F2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,36,4392D74B,3C954527,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,37,4393499C,3C9AA00F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,38,4393B76D,3C9FEA1B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,39,43942068,3CA518C2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,40,43948420,3CAA1F18,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,41,4394E257,3CAEF384,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,42,43953AED,3CB38F3A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,43,43958D7D,3CB7E5CB,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,44,4395D970,3CBBE6B1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,45,43961E1F,3CBF802C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,2
7,27000.0,46,43965AD4,3CC2A045,37E21200,3F158E39,482DF9CF,3C6366D1,37841212,00000000,00000000,2
7,27000.0,47,4396BE05,3CC40048,00000000,00000000,00000000,00000000,00000000,00000000,00000000,1
7,27000.0,48,43972923,3CC4630E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,1
7,27000.0,49,439730D2,3CC8E610,00000000,00000000,00000000,00000000,00000000,00000000,00000000,1
8,27000.0,1,434B8000,377F123A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,2,43578CD5,38DE453B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,3,4353F754,38406C2D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,4,4355B454,383816D2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,5,435C08C3,38A4B3A0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,6,4361A805,3904E334,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,7,4366B43B,394650F8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,8,436B482A,398B5C64,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,9,436F7885,39BAE65F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,10,4373556C,39F1874A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,11,4376EB97,3A1E6722,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,12,437A4519,3A51FF84,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,13,437D6750,3A88724B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,14,43802DEB,3AAD6631,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,15,438194B1,3AD7E5C2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,16,4382EA17,3B041B92,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,17,43842FC3,3B1F4C80,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,18,43856705,3B3D9E8B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,19,43869106,3B5F23F3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,20,4387AEBE,3B81F2CD,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,21,4388C066,3B95E07A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,22,4389C3F1,3BABA70F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,23,438ABCBC,3BC31C86,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,24,438BABA2,3BDC341F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,25,438C9139,3BF6E4A7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,26,438D6DFB,3C082234,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,27,438E4259,3C135B9E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,28,438F0EBB,3C1EDFEE,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,29,438FD378,3C2AA7EC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,30,439090E6,3C36AC5C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,31,43914748,3C42E53D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,32,4391F6DF,3C4F4ABA,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,33,43929FE1,3C5BD465,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,34,4393427C,3C68796D,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,35,43912260,3C4ACD31,00000000,3BB211F3,44D28309,388D10E4,00000000,00000000,00000000,1
8,27000.0,36,4391B31F,3C594238,00000000,3BA4EB32,44C29240,388BF606,00000000,00000000,00000000,1
8,27000.0,37,43923DF1,3C67EC7A,00000000,3B9799FB,44B28321,388957FC,00000000,00000000,00000000,1
8,27000.0,38,4392C2E3,3C76BD05,00000000,3B8A31EB,44A26BFF,38853201,00000000,00000000,00000000,1
8,27000.0,39,439341FD,3C82D1D4,00000000,3B798CAE,449262B6,387F0BF6,00000000,00000000,00000000,1
8,27000.0,40,4393BB35,3C8A4725,00000000,3B5ED50C,44827CE9,3870B98C,00000000,00000000,00000000,1
8,27000.0,41,43942E7A,3C9083DF,00000000,3B4468B2,4465A655,385DC022,00000000,00000000,00000000,1
8,27000.0,42,43949BAA,3C9628FD,00000000,3B2A6BDC,4446F30A,3847ECF8,00000000,00000000,00000000,1
8,27000.0,43,43950290,3C9BA7BE,00000000,3B110647,44290BE6,38305BA7,00000000,00000000,00000000,1
8,27000.0,44,439562E7,3CA0F6A3,00000000,3AF0C9A2,440C22AD,38176600,00000000,00000000,00000000,1
8,27000.0,45,4395908F,3CA72989,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,46,4395E569,3CABDDD9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,47,43963206,3CB031B6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,48,43969592,3CB32FE1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
8,27000.0,49,4396D247,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,1,434D8000,3792778A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,2,435997E2,390E4536,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,3,435604D3,387594EC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,4,4357099E,38523586,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,5,435D662C,38B8BD6E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,6,43630C2F,3912BF0B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,7,43681E37,3957F750,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,8,436CB767,3995DCDC,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,9,4370ECC0,39C6B281,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,10,4374CE95,39FE20E0,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,11,437869BC,3A24215F,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,12,437BC783,3A5A2CB4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,13,437EEE37,3A8E1F4E,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,14,4380F476,3AB4C1A1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,15,43825E73,3AE15222,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,16,4383B719,3B0A12A4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,17,4384FFF8,3B26C207,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,18,43863A60,3B46D389,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,19,43876773,3B6A59A8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,20,438887D2,3B88A04A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,21,43899949,3B9DFC56,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,22,438A9E9B,3BB53E02,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,23,438B9955,3BCE4C52,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,24,438C8A17,3BE91FD6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,25,438D7175,3C02D75A,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,26,438E4FF0,3C10CEA5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,27,438F25F3,3C1CA4F5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,28,438FF3E9,3C28C8E4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,29,4390BA2C,3C35332C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,30,4391790E,3C41DC02,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,31,439230D6,3C4EBB19,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,32,4392E1C6,3C5BC850,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,33,43938C14,3C68FADB,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,34,43942FEF,3C76499B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,35,4394CD80,3C81D587,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,36,439564E5,3C888A76,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,37,4395F638,3C8F3E70,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,38,43968188,3C95EB85,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,39,439341FC,3C827507,00000000,3B798E49,449263A6,387E58AC,00000000,00000000,00000000,1
9,27000.0,40,4393BB35,3C8A31FA,00000000,3B5ED563,44827D1C,38709510,00000000,00000000,00000000,1
9,27000.0,41,43942E7A,3C9083DF,00000000,3B4468B2,4465A655,385DC022,00000000,00000000,00000000,1
9,27000.0,42,43949BAA,3C9628FD,00000000,3B2A6BDC,4446F30A,3847ECF8,00000000,00000000,00000000,1
9,27000.0,43,43950290,3C9BA7BE,00000000,3B110647,44290BE6,38305BA7,00000000,00000000,00000000,1
9,27000.0,44,439562E7,3CA0F6A3,00000000,3AF0C9A2,440C22AD,38176600,00000000,00000000,00000000,1
9,27000.0,45,4395908F,3CA72989,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,46,4395E569,3CABDDD9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,47,43963206,3CB031B6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,48,43969592,3CB32FE1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
9,27000.0,49,4396CE01,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,1,434E0000,37B52427,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,2,435A19E4,391AE34B,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,3,435687E1,3887AB9C,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
10,27000.0,4,43576B31,38669395,00000000,00000000,00000000,00000000,00000000,00000000,00000000,0
